,x,y,area,excentricidad,semieje_menor,semieje_mayor,azul,verde,rojo
1313,1506,1965,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,1,37
1314,1506,1311,34.0,0.0,7.211102485656738,7.211102485656738,34,81,108
1315,1507,1273,47.0,0.0,8.602325439453125,8.602325439453125,2,0,8
1316,1505,2432,34.0,0.0,7.211102485656738,7.211102485656738,0,0,14
1317,1511,2139,367.5,0.8329870042448974,17.561899185180664,31.740711212158203,31,43,53
1318,1506,387,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,28,55
1319,1505,2156,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,15,18,62
1320,1505,2001,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,0,4
1321,1505,1775,51.0,0.31001932901697216,8.574649810791016,9.019014358520508,0,6,19
1322,1510,1219,268.5,0.6161871415558834,19.0660457611084,24.20778465270996,4,13,26
1323,1510,1009,222.5,0.5062727572999427,17.383268356323242,20.157472610473633,0,55,79
1324,1513,1339,580.5,0.6002793966381963,24.70035743713379,30.8835391998291,9,18,31
1325,1514,1244,547.5,0.6318837997233662,23.803743362426758,30.712005615234375,3,12,9
1326,1503,159,10.0,0.8944271837432317,2.683281660079956,6.0,74,107,116
1327,1502,2359,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,24,62
1328,1541,2270,583.5,0.993745641670277,10.021206855773926,89.74159240722656,90,111,132
1329,1503,2098,51.5,0.5990226085925947,7.933737754821777,9.90810489654541,0,41,63
1330,1503,1553,47.0,0.0,8.602325439453125,8.602325439453125,0,35,82
1331,1510,654,235.5,0.8604331839809458,12.890833854675293,25.297807693481445,0,31,81
1332,1504,3384,64.0,0.707106816115585,8.746427536010742,12.369317054748535,46,83,103
1333,1501,2746,34.0,0.0,7.211102485656738,7.211102485656738,17,17,53
1334,1502,1649,63.0,0.6671621578956249,8.207266807556152,11.017759323120117,20,64,105
1335,1502,2884,86.0,0.680758613478279,9.873895645141602,13.47957706451416,16,40,94
1336,1548,702,746.5,0.9959048190543167,10.385900497436523,114.87821960449219,80,98,107
1337,1499,3204,34.0,0.0,7.211102485656738,7.211102485656738,69,79,109
1338,1501,3146,57.0,0.6672587746932044,7.910004138946533,10.619935989379883,79,87,104
1339,1497,698,2.0,0.0,0.0,0.0,87,132,136
1340,1519,87,368.5,0.9738817981351464,11.237117767333984,49.4906005859375,57,63,82
1341,1504,1699,245.0,0.6648835235406083,16.643781661987305,22.282411575317383,73,95,107
1342,1499,1435,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,7
1343,1502,945,128.0,0.6178047991606781,12.549518585205078,15.959577560424805,0,28,74
1344,1497,3225,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,91,96,111
1345,1503,892,154.0,0.8543435844279802,10.567730903625488,20.333953857421875,0,36,71
1346,1499,523,76.5,0.5854069908971771,9.326682090759277,11.503918647766113,24,30,75
1347,1497,2390,56.0,0.0,8.9442720413208,8.9442720413208,9,9,23
1348,1496,2265,19.0,0.8164965785521971,4.163331985473633,7.211102485656738,20,53,69
1349,1499,2012,110.0,0.5801296643364159,11.385930061340332,13.978628158569336,14,39,81
1350,1495,1972,34.0,0.0,7.211102485656738,7.211102485656738,0,0,31
1351,1496,1611,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,13,68
1352,1497,241,60.0,0.8473874081615564,6.905684471130371,13.005664825439453,59,87,104
1353,1494,2226,74.0,0.7826933266411481,8.078110694885254,12.978812217712402,1,13,41
1354,1493,3384,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,64,100,118
1355,1495,2137,99.5,0.7410552423334575,9.834428787231445,14.646683692932129,23,41,70
1356,1492,1625,34.0,0.0,7.211102485656738,7.211102485656738,53,98,101
1357,1493,1519,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,42,70
1358,1492,1318,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,1,13,55
1359,1493,1294,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,57,84,118
1360,1494,1233,87.0,0.7338288067916228,9.627556800842285,14.172042846679688,91,100,113
1361,1497,547,124.5,0.8243469866810278,9.854609489440918,17.408361434936523,23,50,87
1362,1492,1997,47.0,0.0,8.602325439453125,8.602325439453125,2,12,59
1363,1494,1358,123.5,0.8175574604965667,10.774677276611328,18.71100616455078,9,11,19
1364,1494,1330,104.5,0.6966915971834639,11.041122436523438,15.391096115112305,26,51,61
1365,1491,854,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,4,14
1366,1492,2154,106.0,0.7657507406540042,9.79272747039795,15.226491928100586,13,15,46
1367,1489,2903,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,63,51,69
1368,1489,1341,57.0,0.5713321162858053,8.391093254089355,10.224076271057129,22,38,45
1369,1488,2864,47.0,0.0,8.602325439453125,8.602325439453125,51,83,126
1370,1488,2388,56.5,0.5594347155532853,8.33859634399414,10.060144424438477,8,12,7
1371,1488,1104,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,26,80,121
1372,1495,3362,443.0,0.41747645117728027,22.63618278503418,24.91084861755371,8,17,20
1373,1486,1881,34.0,0.0,7.211102485656738,7.211102485656738,0,0,21
1374,1487,2205,80.0,0.588977931466401,10.097843170166016,12.495024681091309,13,24,68
1375,1488,1947,92.5,0.6177172793324454,10.534780502319336,13.396206855773926,2,8,31
1376,1491,1728,174.5,0.5776266701068463,15.880693435668945,19.454456329345703,98,107,97
1377,1486,1706,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,26,55,100
1378,1485,1833,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,3,6,10
1379,1485,1716,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,40,49,63
1380,1492,988,267.0,0.7660389731796601,16.272485733032227,25.315237045288086,8,6,35
1381,1487,601,166.0,0.8913272114137367,10.733175277709961,23.674699783325195,11,62,112
1382,1484,1925,47.0,0.0,8.602325439453125,8.602325439453125,0,0,14
1383,1487,1044,167.0,0.6854831107796295,14.558177947998047,19.995065689086914,32,84,101
1384,1482,1789,34.0,0.0,7.211102485656738,7.211102485656738,0,13,30
1385,1482,1560,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,27,57
1386,1482,1494,10.0,0.8944271837432317,2.683281660079956,6.0,62,105,122
1387,1484,1437,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,0,23,53
1388,1483,2991,81.0,0.7601312286708337,8.704962730407715,13.39699935913086,22,30,60
1389,1481,1240,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,12,26,79
1390,1480,2283,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,25,37,73
1391,1479,1898,34.0,0.0,7.211102485656738,7.211102485656738,0,0,33
1392,1480,1878,26.0,0.70710676429438,5.338539123535156,7.549834251403809,0,21,58
1393,1477,2095,34.0,0.0,7.211102485656738,7.211102485656738,0,26,63
1394,1477,257,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,26,75,107
1395,1478,164,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,82,97,113
1396,1541,2589,2600.0,0.9727167264390855,349.3795471191406,1505.971923828125,118,128,145
1397,1479,1861,52.0,0.7125775022201316,7.995028495788574,11.395529747009277,0,16,30
1398,1481,1424,133.0,0.5869190635969734,13.131316184997559,16.218597412109375,0,1,1
1399,1476,2222,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,7,3,32
1400,1475,1934,34.0,0.0,7.211102485656738,7.211102485656738,0,35,78
1401,1475,1247,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,39,55,98
1402,1475,1683,57.0,0.5751748964887284,8.212724685668945,10.039631843566895,0,1,0
1403,1477,1638,115.5,0.6517865465480094,12.262527465820312,16.16889190673828,67,107,125
1404,1472,2959,34.0,0.0,7.211102485656738,7.211102485656738,13,48,92
1405,1473,1715,64.0,0.6389599992740556,8.661505699157715,11.259822845458984,0,10,16
1406,1473,1318,56.0,0.7254681232361747,7.558192729949951,10.98166275024414,9,9,25
1407,1482,2242,363.5,0.8195231914730905,18.37736701965332,32.069618225097656,71,111,130
1408,1472,1853,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,3,61,83
1409,1472,2814,79.0,0.4539729522235554,10.014467239379883,11.239386558532715,0,32,90
1410,1473,2119,118.0,0.7102426601808288,11.255350112915039,15.988691329956055,51,58,53
1411,1470,2096,32.5,0.3825902944063005,6.699842929840088,7.2515549659729,0,22,57
1412,1470,1962,73.5,0.7738567990825513,8.678788185119629,13.702759742736816,0,0,16
1413,1467,1340,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,37,91
1414,1470,399,163.0,0.8933522227294323,12.240955352783203,27.24104118347168,0,36,95
1415,1466,1520,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,35
1416,1465,1250,34.0,0.0,7.211102485656738,7.211102485656738,0,15,27
1417,1466,2178,69.5,0.7600610713917232,8.13924789428711,12.524778366088867,3,19,55
1418,1464,1659,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,1,10
1419,1464,3024,97.5,0.7950713554461694,9.606704711914062,15.839163780212402,3,46,95
1420,1467,1805,314.5,0.7648513062281282,16.964075088500977,26.33327293395996,60,79,92
1421,1462,1567,34.0,0.0,7.211102485656738,7.211102485656738,3,20,47
1422,1462,1334,34.0,0.0,7.211102485656738,7.211102485656738,20,26,31
1423,1464,257,64.5,0.33244924391781927,9.685422897338867,10.269542694091797,4,0,6
1424,1470,2744,373.5,0.5777334227415317,20.097652435302734,24.622671127319336,11,22,30
1425,1461,1021,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,7,4,49
1426,1462,3095,77.5,0.6617299329220041,9.342910766601562,12.461496353149414,19,59,107
1427,1466,2985,105.0,0.9076532652147277,8.488802909851074,20.22488021850586,88,99,119
1428,1460,2355,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,11,49,83
1429,1461,1674,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,15,14,54
1430,1457,2146,2.0,0.0,0.0,0.0,95,114,127
1431,1460,1267,59.0,0.2510379611705595,9.329404830932617,9.638041496276855,2,6,11
1432,1461,142,144.0,0.9083088878024802,9.201491355895996,21.997344970703125,63,69,98
1433,1458,3383,34.0,0.0,7.211102485656738,7.211102485656738,85,95,119
1434,1482,2311,774.5,0.9130404326608743,21.636280059814453,53.047122955322266,78,112,125
1435,1496,2303,0.0,0.0,0.0,0.0,99,124,140
1436,1460,429,123.5,0.797484067012406,10.364923477172852,17.179241180419922,0,32,90
1437,1468,80,272.5,0.5274327698415519,26.82135009765625,31.56950569152832,100,130,141
1438,1459,2561,85.0,0.2575063268690585,11.353667259216309,11.749914169311523,3,16,60
1439,1461,572,166.5,0.6703716157910681,12.933574676513672,17.43009376525879,14,14,26
1440,1460,2946,172.5,0.7929562092529306,12.245465278625488,20.09830093383789,10,19,32
1441,1469,1993,796.5,0.39876385628756084,31.142066955566406,33.95882797241211,0,25,56
1442,1455,1715,34.0,0.0,7.211102485656738,7.211102485656738,0,17,56
1443,1456,241,51.0,0.31001932901697216,8.574649810791016,9.019014358520508,70,87,106
1444,1463,1608,335.0,0.7419832709617638,18.372724533081055,27.404863357543945,0,15,47
1445,1454,1550,34.0,0.0,7.211102485656738,7.211102485656738,4,44,92
1446,1461,164,120.0,0.9583075351042862,7.194381237030029,25.178173065185547,61,80,101
1447,1465,2515,792.5,0.5477547063489714,29.40922737121582,35.151634216308594,4,11,14
1448,1454,2261,43.5,0.6049982642878533,7.356161117553711,9.238776206970215,29,53,83
1449,1453,2099,28.0,0.4472136323581535,6.148170471191406,6.873863697052002,11,8,47
1450,1453,1819,34.0,0.0,7.211102485656738,7.211102485656738,0,0,4
1451,1454,1409,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,1,12,34
1452,1454,222,58.0,0.46031522312798534,8.955709457397461,10.088035583496094,46,43,92
1453,1456,3106,119.0,0.614462271923856,11.462674140930176,14.529094696044922,10,13,44
1454,1452,2349,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,68,99,120
1455,1457,2222,145.5,0.25226538973247603,14.928285598754883,15.427231788635254,8,1,14
1456,1453,1500,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,1,6
1457,1452,1426,34.0,0.0,7.211102485656738,7.211102485656738,0,31,87
1458,1454,1494,28.0,0.9212440707275312,4.41903018951416,11.360411643981934,29,59,76
1459,1458,1938,637.5,0.5431049873457444,27.773813247680664,33.07726287841797,0,12,45
1460,1449,392,34.0,0.0,7.211102485656738,7.211102485656738,32,85,106
1461,1449,1644,70.0,0.7425317936960287,8.46973705291748,12.64496898651123,0,3,4
1462,1449,1602,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,3,74,124
1463,1449,358,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,84,117
1464,1449,2166,83.0,0.6733807712374318,9.676620483398438,13.088969230651855,8,28,63
1465,1447,2408,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,28,37,57
1466,1449,1333,116.0,0.7491630470330288,10.93920612335205,16.514860153198242,13,30,57
1467,1453,333,401.0,0.6946589279386534,22.24243927001953,30.920652389526367,0,15,50
1468,1445,1367,34.0,0.0,7.211102485656738,7.211102485656738,17,14,16
1469,1445,163,34.0,0.0,7.211102485656738,7.211102485656738,82,110,121
1470,1446,2425,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,84,113,128
1471,1444,2106,34.0,0.0,7.211102485656738,7.211102485656738,0,1,27
1472,1462,2029,766.5,0.7945535119809416,25.747760772705078,42.40449523925781,1,16,25
1473,1446,2536,122.5,0.6622243455725285,11.435001373291016,15.260797500610352,8,17,54
1474,1445,2298,79.0,0.0,11.401754379272461,11.401754379272461,19,13,30
1475,1445,2220,72.0,0.636500330671758,9.330312728881836,12.097235679626465,0,28,69
1476,1444,2524,101.5,0.6725705167051919,10.353904724121094,13.991138458251953,47,82,102
1477,1443,2486,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,41,81,123
1478,1445,2450,108.5,0.5204363843013089,11.657429695129395,13.6519775390625,33,39,58
1479,1442,2416,34.0,0.0,7.211102485656738,7.211102485656738,48,83,103
1480,1444,1523,87.5,0.7018443796621918,9.90887451171875,13.910505294799805,0,0,15
1481,1443,2466,68.0,0.5773502082082783,9.574271202087402,11.726038932800293,25,47,88
1482,1443,2379,57.0,0.7827312587511147,7.104923725128174,11.416102409362793,1,2,16
1483,1445,2117,167.0,0.66767976030772,13.29521656036377,17.859146118164062,55,104,118
1484,1445,443,121.0,0.5766123893032726,11.737237930297852,14.365950584411621,0,47,94
1485,1441,2654,47.0,0.0,8.602325439453125,8.602325439453125,30,88,124
1486,1440,2194,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,18,43,83
1487,1440,2326,75.0,0.572077732351112,9.403890609741211,11.465371131896973,16,23,62
1488,1439,1966,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,20,73
1489,1439,1408,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,2,19
1490,1439,681,47.0,0.0,8.602325439453125,8.602325439453125,66,83,110
1491,1438,1627,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,9,55
1492,1439,1361,126.0,0.7125266764909233,10.981905937194824,15.651655197143555,12,28,65
1493,1435,2285,34.0,0.0,7.211102485656738,7.211102485656738,16,33,84
1494,1435,2370,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,28,34,53
1495,1435,2221,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,0,0,15
1496,1434,1680,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,0,0,8
1497,1432,1492,6.0,0.8164965882550608,2.309401035308838,4.0,39,108,127
1498,1434,353,74.0,0.6452647536918306,9.228157997131348,12.079388618469238,0,0,43
1499,1441,2880,265.5,0.8128309827753046,15.238162994384766,26.159954071044922,24,23,67
1500,1436,2151,283.0,0.6681431894148069,17.94647979736328,24.12055206298828,41,91,121
1501,1429,1267,34.0,0.0,7.211102485656738,7.211102485656738,5,4,43
1502,1432,598,80.0,0.7517155178379002,8.689192771911621,13.175674438476562,30,23,66
1503,1427,1565,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,49,44,46
1504,1428,839,64.5,0.5632858278037652,8.939111709594727,10.81873607635498,12,13,17
1505,1428,2348,61.0,0.49999993409311905,9.260129928588867,10.692676544189453,7,36,80
1506,1428,2296,70.0,0.4344960396836672,9.43840503692627,10.47927188873291,0,17,64
1507,1430,867,133.0,0.6390270274838018,11.83568286895752,15.387317657470703,2,36,79
1508,1426,468,57.0,0.5713320063152533,8.391093254089355,10.224075317382812,40,65,109
1509,1424,2186,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,18
1510,1422,1051,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,21,18,27
1511,1423,2207,57.0,0.6672587746932044,7.910004138946533,10.619935989379883,27,32,71
1512,1420,2440,34.0,0.0,7.211102485656738,7.211102485656738,4,8,43
1513,1426,949,157.5,0.856986050657784,10.842297554016113,21.03913116455078,41,35,58
1514,1420,2941,72.0,0.6604317358509255,8.93215274810791,11.895483016967773,21,18,34
1515,1422,2877,102.0,0.3464754544123975,11.613335609436035,12.380175590515137,21,17,28
1516,1423,2778,218.0,0.841326424073084,12.730695724487305,23.55236053466797,0,33,87
1517,1419,2736,34.0,0.0,7.211102485656738,7.211102485656738,24,33,76
1518,1419,2321,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,8,3,24
1519,1417,3222,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,81,100,105
1520,1417,2887,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,22,28,71
1521,1418,2617,76.5,0.5887887267939422,9.988555908203125,12.357685089111328,0,23,63
1522,1418,2301,107.5,0.4827761099750467,11.817193031311035,13.493892669677734,19,54,64
1523,1418,891,96.5,0.5955359834270545,10.719182014465332,13.34345817565918,4,24,65
1524,1418,3131,73.5,0.6449789158518564,9.564499855041504,12.51569652557373,0,65,104
1525,1416,1741,70.0,0.7854967399965065,8.061120986938477,13.025636672973633,11,11,27
1526,1417,547,66.0,0.48459879332040884,9.521195411682129,10.8846435546875,36,35,45
1527,1415,3302,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,84,91,108
1528,1416,2176,105.0,0.764153888250469,10.263587951660156,15.911701202392578,97,121,121
1529,1415,164,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,87,95,112
1530,1420,2500,198.0,0.7572418685725917,14.65808391571045,22.442670822143555,3,24,55
1531,1412,2797,34.0,0.0,7.211102485656738,7.211102485656738,0,4,39
1532,1415,43,83.0,0.5741680104315352,10.303335189819336,12.584418296813965,76,115,123
1533,1411,2947,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,20,15,66
1534,1414,3191,94.0,0.7820698985666372,9.341246604919434,14.989386558532715,50,104,134
1535,1410,1366,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,14,16,27
1536,1420,2121,549.0,0.7469435402714757,27.196992874145508,40.90465545654297,116,158,177
1537,1413,2052,349.0,0.7637146558203705,19.977014541625977,30.945537567138672,94,116,127
1538,1405,2181,102.5,0.9197306853581536,8.57080078125,21.833656311035156,77,76,80
1539,1403,2146,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,13,7,32
1540,1405,2161,129.5,0.8465874750877874,9.714200019836426,18.251211166381836,4,16,18
1541,1402,2741,86.5,0.7949169747202478,8.977103233337402,14.796165466308594,24,17,60
1542,1400,1007,53.0,0.7109813192802705,7.194294452667236,10.230635643005371,24,20,49
1543,1398,1967,34.0,0.0,7.211102485656738,7.211102485656738,2,29,73
1544,1402,2023,145.0,0.7755774390467777,11.371979713439941,18.01494789123535,10,58,92
1545,1397,2556,120.5,0.7947336542892899,10.071393013000488,16.593219757080078,7,37,86
1546,1393,1807,34.0,0.0,7.211102485656738,7.211102485656738,78,110,133
1547,1391,127,34.0,0.0,7.211102485656738,7.211102485656738,52,48,83
1548,1390,843,34.0,0.0,7.211102485656738,7.211102485656738,18,50,91
1549,1397,663,355.5,0.5446812249828111,21.065120697021484,25.11809730529785,49,104,101
1550,1391,422,64.5,0.5632858278037652,8.939111709594727,10.81873607635498,28,61,100
1551,1389,2185,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,58,83,93
1552,1387,2074,34.0,0.0,7.211102485656738,7.211102485656738,3,0,2
1553,1388,1599,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,0,4,53
1554,1387,2006,79.0,0.77413667409202,8.592205047607422,13.573387145996094,18,56,90
1555,1386,1916,51.5,0.5990228402800175,7.933736801147461,9.908105850219727,46,62,69
1556,1389,1469,239.5,0.5857153978787689,17.098114013671875,21.09532356262207,113,147,153
1557,1382,100,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,47,79,85
1558,1381,128,34.0,0.0,7.211102485656738,7.211102485656738,61,84,99
1559,1381,776,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,0,39,105
1560,1380,677,34.0,0.0,7.211102485656738,7.211102485656738,0,86,128
1561,1382,65,131.0,0.8591018469085705,10.125165939331055,19.783262252807617,84,115,130
1562,1380,2184,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,66,82,95
1563,1387,1941,454.0,0.7773419404677692,21.868022918701172,34.76200485229492,63,89,106
1564,1380,1424,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,0,18,85
1565,1379,1061,124.5,0.5142986424864184,12.153687477111816,14.17155933380127,2,74,121
1566,1376,291,62.0,0.0,10.0,10.0,49,83,119
1567,1374,2099,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,0,21
1568,1373,2034,68.0,0.7174038094239542,8.355048179626465,11.993048667907715,0,24,73
1569,1372,2160,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,2,49,100
1570,1372,1539,112.5,0.9193087577041076,8.149343490600586,20.707944869995117,0,17,59
1571,1380,166,161.0,0.8861606930231338,11.739182472229004,25.333919525146484,61,79,96
1572,1371,88,34.0,0.0,7.211102485656738,7.211102485656738,81,97,110
1573,1373,2405,92.5,0.873664840789178,8.385758399963379,17.235912322998047,65,83,82
1574,1370,391,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,60,74,103
1575,1371,2683,69.5,0.4365506496312066,9.406682968139648,10.455591201782227,5,63,115
1576,1374,233,266.0,0.8690869026527073,14.668270111083984,29.653270721435547,8,56,74
1577,1369,3313,122.5,0.5461433760882971,11.790582656860352,14.075085639953613,25,23,53
1578,1366,2761,34.0,0.0,7.211102485656738,7.211102485656738,6,10,51
1579,1373,2132,201.0,0.7170863356089925,14.325432777404785,20.553449630737305,5,30,70
1580,1365,3140,47.0,0.0,8.602325439453125,8.602325439453125,12,90,119
1581,1364,500,71.5,0.6071356643956334,9.151713371276855,11.517410278320312,40,97,122
1582,1361,1851,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,37,47,57
1583,1361,88,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,74,82,95
1584,1361,664,110.0,0.25769103924453535,13.551892280578613,14.025572776794434,17,31,79
1585,1362,590,124.0,0.7064902249283459,11.27017593383789,15.924562454223633,9,31,66
1586,1360,546,73.0,0.389984834163878,10.374797821044922,11.26689624786377,58,73,99
1587,1359,465,82.0,0.591060488238383,10.310172080993652,12.781829833984375,22,56,99
1588,1355,1110,58.0,0.46031522312798534,8.955709457397461,10.088035583496094,13,13,43
1589,1355,773,47.0,0.0,8.602325439453125,8.602325439453125,52,104,111
1590,1358,3018,234.5,0.7417286090225352,14.689208984375,21.90130615234375,0,22,76
1591,1353,2978,34.0,0.0,7.211102485656738,7.211102485656738,61,82,113
1592,1353,81,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,65,93,110
1593,1353,2468,94.0,0.8151416674560723,8.769323348999023,15.138794898986816,58,78,89
1594,1353,1628,74.5,0.5895919946744171,9.368515014648438,11.59898567199707,0,4,37
1595,1388,698,808.5,0.8937423141554616,33.597999572753906,74.89844512939453,74,98,116
1596,1362,195,386.0,0.5697705199797443,22.35684585571289,27.204601287841797,0,44,82
1597,1350,2855,34.0,0.0,7.211102485656738,7.211102485656738,64,85,113
1598,1349,1164,34.0,0.0,7.211102485656738,7.211102485656738,56,77,92
1599,1357,519,369.0,0.6305663859366756,20.722360610961914,26.699417114257812,13,93,118
1600,1355,518,0.0,0.0,0.0,0.0,29,113,139
1601,1349,171,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,51,75,105
1602,1352,111,112.5,0.49637017115559473,11.674781799316406,13.448490142822266,26,41,80
1603,1349,3004,81.0,0.6504875335682996,9.628670692443848,12.677361488342285,0,50,104
1604,1347,2362,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,0,24
1605,1347,450,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,21,21,75
1606,1351,131,162.0,0.7295960391938943,12.595864295959473,18.41828155517578,12,39,76
1607,1346,87,57.5,0.5404035836251566,8.60716438293457,10.22950267791748,77,102,118
1608,1344,3072,34.0,0.0,7.211102485656738,7.211102485656738,0,76,103
1609,1345,1325,113.0,0.33537251121168193,13.154990196228027,13.963688850402832,11,24,46
1610,1346,164,71.0,0.9049148878635855,6.8405609130859375,16.073026657104492,66,90,108
1611,1341,3092,34.0,0.0,7.211102485656738,7.211102485656738,11,53,95
1612,1343,24,71.0,0.733217823601326,8.692228317260742,12.782804489135742,56,66,83
1613,1343,3161,124.5,0.6544361956158796,11.86019229888916,15.685652732849121,15,12,27
1614,1341,2344,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,32,74,97
1615,1338,2056,34.0,0.0,7.211102485656738,7.211102485656738,44,66,71
1616,1343,330,175.5,0.7534825235570852,13.146061897277832,19.994985580444336,63,95,108
1617,1338,73,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,53,76,108
1618,1336,1651,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,16
1619,1336,88,34.0,0.0,7.211102485656738,7.211102485656738,54,55,75
1620,1336,1754,90.5,0.5933264747689337,10.757071495056152,13.36345386505127,0,34,78
1621,1339,389,165.0,0.8809324551727364,10.974974632263184,23.1910400390625,17,22,37
1622,1334,2833,96.5,0.5386364299062981,10.997213363647461,13.052478790283203,36,73,117
1623,1331,1683,34.0,0.0,7.211102485656738,7.211102485656738,0,19,63
1624,1332,1272,47.0,0.0,8.602325439453125,8.602325439453125,2,20,57
1625,1332,3379,61.5,0.6223952812346588,8.245047569274902,10.53406810760498,81,83,107
1626,1334,814,146.5,0.7149401015330843,11.908234596252441,17.03157615661621,0,21,61
1627,1334,163,87.5,0.8923419596075433,7.82538366317749,17.337345123291016,72,98,115
1628,1330,2009,58.0,0.4914877359112912,8.7610502243042,10.059945106506348,4,5,9
1629,1329,68,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,61,56,87
1630,1328,1400,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,0,26,51
1631,1332,2193,304.5,0.7507282113939792,17.574277877807617,26.603057861328125,0,97,121
1632,1326,1337,68.0,0.5773502082082783,9.574271202087402,11.726038932800293,53,60,69
1633,1331,831,237.0,0.6028444248746306,16.263959884643555,20.384510040283203,0,18,45
1634,1325,246,10.0,0.8944271837432317,2.683281660079956,6.0,40,62,103
1635,1325,449,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,4,11,60
1636,1324,2024,51.5,0.5990228402800175,7.933736801147461,9.908105850219727,87,111,131
1637,1322,1471,34.0,0.0,7.211102485656738,7.211102485656738,0,8,14
1638,1324,2300,120.0,0.6998328806365982,10.825896263122559,15.155811309814453,73,111,111
1639,1322,464,65.5,0.7008206072992312,8.51816177368164,11.941277503967285,0,41,83
1640,1323,1179,106.5,0.7420306971956329,10.213397026062012,15.235555648803711,11,23,51
