,x,y,area,excentricidad,semieje_menor,semieje_mayor,azul,verde,rojo,clase
755,1484,1514,94.0,0.788748852158297,9.151674270629885,14.887656211853027,0,24,63,0
756,1482,617,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,15,46,107,0
757,1482,472,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,27,63,93,0
758,1482,452,88.5,0.8302599903312767,8.521063804626465,15.287811279296877,84,128,141,0
759,1483,2267,116.0,0.6787342440148398,12.109478950500488,16.489301681518555,5,61,110,0
760,1480,1228,34.0,0.0,7.211102485656738,7.211102485656738,0,17,54,0
761,1479,2314,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,70,115,129,0
762,1480,844,63.0,0.4825833156073778,9.019139289855955,10.29758358001709,22,98,140,0
763,1479,2212,97.0,0.8408823880245301,9.783474922180176,18.0767765045166,51,114,134,0
764,1478,1151,68.0,0.6713381192475188,8.720067024230957,11.765570640563965,3,21,68,0
765,1475,2357,69.0,0.6599558277491231,8.457332611083984,11.256865501403809,75,107,130,0
766,1473,2391,34.0,0.0,7.211102485656738,7.211102485656738,90,117,131,0
767,1476,10,70.0,0.7385489561917191,9.025217056274414,13.386560440063477,111,123,133,0
768,1474,2339,169.5,0.7935457152460542,13.462762832641602,22.124120712280277,0,30,59,0
769,1473,605,70.0,0.5624181480664175,9.232996940612791,11.166431427001951,64,116,132,0
770,1475,160,107.5,0.6052367709285271,11.070382118225098,13.906720161437988,132,142,152,0
771,1470,3171,34.0,0.0,7.211102485656738,7.211102485656738,103,114,136,0
772,1470,2081,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,53,93,128,0
773,1472,1678,106.5,0.5751138540107162,11.12358570098877,13.597295761108398,0,29,75,0
774,1474,1267,307.0,0.8525451096975383,15.773887634277344,30.180383682250977,8,20,38,0
775,1470,2529,105.5,0.5992475891248907,11.026732444763184,13.773709297180176,45,116,150,0
776,1467,2492,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,12,48,86,0
777,1468,2023,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,16,74,0
778,1468,451,84.0,0.8043063239753504,8.995674133300781,15.138755798339844,45,95,113,0
779,1470,84,70.0,0.7385489561917191,9.025217056274414,13.386560440063477,114,114,130,0
780,1467,2255,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,73,116,143,0
781,1471,746,247.0,0.8570542742472013,14.717307090759276,28.56475257873535,0,154,176,0
782,1467,2352,66.5,0.6840256533265389,8.773187637329102,12.026995658874512,44,97,124,0
783,1466,846,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,50,109,135,0
784,1464,2236,10.0,0.8944271837432317,2.683281660079956,6.0,114,150,158,0
785,1464,917,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,90,133,152,0
786,1463,628,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,13,46,96,0
787,1462,2152,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,3,68,106,0
788,1462,880,85.0,0.7071844625366064,9.525540351867676,13.472628593444824,42,69,90,0
789,1463,859,166.0,0.6550012470594644,13.884528160095217,18.37482452392578,7,38,77,0
790,1459,2705,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,19,50,81,0
791,1459,1603,34.0,0.0,7.211102485656738,7.211102485656738,14,57,84,0
792,1460,2036,69.0,0.5366728585603441,9.0038423538208,10.670709609985352,5,76,126,0
793,1459,1880,59.0,0.7380302816911637,7.486207485198975,11.094497680664062,0,49,104,0
794,1459,1017,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,49,84,110,0
795,1457,2215,34.0,0.0,7.211102485656738,7.211102485656738,8,55,87,0
796,1459,1157,87.0,0.6867201822777763,9.743086814880373,13.403210639953612,47,103,150,0
797,1455,1351,34.0,0.0,7.211102485656738,7.211102485656738,21,58,108,0
798,1456,754,55.0,0.7735197152847938,7.127963066101074,11.2468843460083,0,99,125,0
799,1455,2846,59.0,0.8642564193745371,6.734791278839111,13.3878755569458,38,80,125,0
800,1456,2465,123.5,0.7852328509571578,11.14311981201172,17.9959774017334,19,60,115,0
801,1456,2164,147.5,0.6634276261885597,12.420506477355955,16.599618911743164,1,31,88,1
802,1458,1319,184.0,0.7220107105211467,13.61074447631836,19.67206382751465,5,24,45,0
803,1456,952,76.5,0.8559273285439137,7.883421897888184,15.245563507080078,26,54,89,0
804,1453,1245,56.0,0.616520551404487,8.009079933166504,10.17234230041504,0,15,59,0
805,1452,1659,94.5,0.7944658657551235,9.31940460205078,15.345413208007812,0,46,90,0
806,1451,942,34.0,0.0,7.211102485656738,7.211102485656738,27,85,121,0
807,1455,1528,110.0,0.8135669227687845,10.197251319885254,17.5369815826416,39,101,131,0
808,1456,1407,137.0,0.8845768270966831,9.774733543395996,20.958080291748047,12,71,103,0
809,1458,1286,310.0,0.6512353122827063,18.65134620666504,24.577598571777344,6,26,43,0
810,1450,936,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,31,91,133,0
811,1449,1365,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,24,76,0
812,1449,1964,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,0,41,99,0
813,1451,3169,89.0,0.8169937348354102,8.634441375732422,14.97354221343994,54,63,106,0
814,1448,2900,102.0,0.9395318751840174,7.830461025238037,22.865232467651367,44,91,129,0
815,1462,2437,785.5,0.8388005358408084,25.098499298095703,46.09975814819336,56,109,136,0
816,1450,2278,137.5,0.7022330179218997,11.619918823242188,16.321321487426758,48,89,111,0
817,1446,1266,98.5,0.9201075363010937,7.6625895500183105,19.56410026550293,44,76,111,0
818,1448,1138,149.0,0.3377974771943247,14.468280792236328,15.371856689453123,3,22,55,1
819,1446,418,51.5,0.5990227759485796,7.933737277984619,9.908105850219728,30,38,78,0
820,1445,83,34.0,0.0,7.211102485656738,7.211102485656738,117,123,134,0
821,1445,1749,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,58,110,151,0
822,1446,904,99.0,0.5664635395617038,10.514142990112305,12.758538246154783,42,90,126,0
823,1455,9,206.5,0.9464046318095832,10.64300537109375,32.95217514038086,103,119,136,0
824,1445,2491,98.0,0.8563228063415489,8.401565551757812,16.26820182800293,0,61,124,0
825,1442,2102,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,30,53,0
826,1455,797,828.5,0.6345040508404657,29.260107040405277,37.85660171508789,0,16,46,0
827,1441,3091,34.0,0.0,7.211102485656738,7.211102485656738,71,106,132,0
828,1444,2777,108.0,0.3162278692651639,13.149144172668455,13.8604154586792,13,69,124,0
829,1442,2299,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,54,94,122,0
830,1443,690,81.0,0.4785586902543448,10.125847816467283,11.532126426696776,0,24,70,0
831,1443,3100,117.5,0.8193091907894052,10.337721824645996,18.03032493591309,0,38,86,0
832,1449,962,295.0,0.8842920926517961,14.162224769592283,30.33024024963379,0,54,96,0
833,1444,956,0.0,0.0,0.0,0.0,54,131,164,0
834,1444,2375,250.5,0.6741883767409174,16.0349063873291,21.711057662963867,8,33,75,0
835,1438,2014,34.0,0.0,7.211102485656738,7.211102485656738,0,36,84,0
836,1444,1687,223.5,0.522509336157604,15.992385864257812,18.756458282470703,0,14,31,0
837,1438,1204,34.0,0.0,7.211102485656738,7.211102485656738,0,22,70,0
838,1444,1166,176.5,0.493850164564458,16.382970809936523,18.84081077575684,0,57,97,0
839,1438,753,34.0,0.0,7.211102485656738,7.211102485656738,0,100,129,0
840,1437,3169,34.0,0.0,7.211102485656738,7.211102485656738,84,116,127,0
841,1439,1934,73.5,0.7131535435923202,8.452659606933594,12.057867050170898,0,24,70,0
842,1440,1796,98.0,0.593024676684239,10.776203155517578,13.38352394104004,0,51,74,0
843,1437,1604,34.0,0.0,7.211102485656738,7.211102485656738,40,86,110,0
844,1437,156,34.0,0.0,7.211102485656738,7.211102485656738,111,115,126,0
845,1440,1453,24.0,0.9574271051712672,3.752776861190796,13.0,94,138,161,0
846,1439,1080,119.5,0.6928747383616765,10.860406875610352,15.061766624450684,6,20,68,1
847,1439,2214,161.0,0.7491512804057682,12.17512321472168,18.380348205566406,0,22,51,0
848,1436,811,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,0,73,126,0
849,1436,663,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,4,35,90,0
850,1436,2195,72.0,0.4522443141149619,9.747286796569824,10.928749084472656,17,32,78,0
851,1434,1654,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,61,92,0
852,1438,1465,165.0,0.7553662386653925,12.120455741882324,18.495960235595703,0,34,86,0
853,1436,1098,83.5,0.6873980124535236,9.229914665222168,12.708463668823242,26,71,108,0
854,1433,2702,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,83,116,135,0
855,1432,2608,34.0,0.0,7.211102485656738,7.211102485656738,0,61,120,0
856,1431,2779,34.0,0.0,7.211102485656738,7.211102485656738,22,80,115,0
857,1435,1526,142.0,0.5611830272340003,12.568049430847168,15.184456825256348,0,38,76,0
858,1434,1512,120.5,0.6623711943230426,11.724981307983398,15.650506973266602,21,83,121,0
859,1432,2390,64.0,0.6021643461051013,8.928635597229004,11.183550834655762,61,88,109,0
860,1438,2328,369.0,0.6699968178382053,19.27949905395508,25.97041320800781,4,22,31,0
861,1429,155,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,113,113,131,0
862,1430,2276,90.0,0.7576711373896644,9.255155563354492,14.18117904663086,84,118,148,0
863,1427,975,63.0,0.756554190175394,8.08263874053955,12.360078811645508,10,69,108,0
864,1429,2307,120.0,0.7836294575272853,12.309043884277344,19.81403541564941,27,97,134,0
865,1429,1487,161.5,0.5021514571913392,14.102032661437988,16.30708122253418,0,16,49,0
866,1430,2070,241.0,0.7581246455222473,14.49162769317627,22.22268486022949,21,36,55,0
867,1431,1151,268.5,0.3419196228829394,18.50075912475586,19.68733024597168,0,63,101,0
868,1424,1083,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,47,100,0
869,1428,875,131.0,0.9007387121103492,9.15192699432373,21.069847106933597,3,50,94,0
870,1424,2556,79.0,0.6624847002812272,9.272398948669434,12.378458023071287,18,101,153,0
871,1424,1955,108.5,0.8294931468742733,9.15067195892334,16.38387680053711,0,9,47,0
872,1441,998,1404.5,0.7472675631852106,35.83579635620117,53.92707443237305,5,82,131,0
873,1452,999,0.0,0.0,0.0,0.0,53,117,165,0
874,1445,988,24.5,0.9468787164562158,3.711570978164673,11.541281700134276,87,151,175,0
875,1435,1003,19.5,0.7415910635458692,4.927681922912598,7.345406055450439,99,166,191,0
876,1421,2040,34.0,0.0,7.211102485656738,7.211102485656738,0,22,69,0
877,1427,1615,137.0,0.8349525844566418,11.017842292785645,20.020723342895508,66,119,152,0
878,1428,8,142.0,0.8865184449554158,10.262707710266112,22.180370330810547,111,125,137,0
879,1421,2453,82.0,0.8979924497671088,7.2702956199646,16.522991180419922,43,110,135,0
880,1420,1328,34.0,0.0,7.211102485656738,7.211102485656738,0,75,129,0
881,1422,2298,133.5,0.4616306585066799,13.774520874023438,15.528071403503418,11,52,97,0
882,1419,1337,34.0,0.0,7.211102485656738,7.211102485656738,0,62,97,0
883,1422,902,82.5,0.6197647069464003,9.382144927978516,11.955010414123535,9,58,104,0
884,1421,27,78.5,0.5360482141593167,10.16214084625244,12.037778854370115,62,69,88,0
885,1421,2011,137.5,0.5538060714818656,12.487043380737305,14.996827125549316,0,9,26,1
886,1423,83,100.0,0.9398521402689584,7.157118797302246,20.952884674072266,126,127,141,0
887,1424,1643,236.0,0.578466676083837,16.852083206176758,20.65950584411621,14,47,73,0
888,1418,1924,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,0,37,82,0
889,1419,1374,96.0,0.6282232104875581,11.048638343811035,14.200729370117188,2,23,55,0
890,1417,1026,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,13,47,101,0
891,1417,437,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,31,34,72,0
892,1417,156,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,108,116,129,0
893,1415,2309,34.0,0.0,7.211102485656738,7.211102485656738,66,107,140,0
894,1421,1667,286.0,0.5475974540866095,19.248056411743164,23.003576278686523,2,18,31,0
895,1420,1452,28.0,0.9636241091906336,4.008918762207031,15.0,30,118,155,0
896,1415,1695,63.5,0.6385181451512568,8.4946928024292,11.037705421447754,0,7,45,0
897,1415,1410,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,32,86,0
898,1416,1046,65.5,0.7008206072992312,8.51816177368164,11.941277503967283,12,45,78,0
899,1416,2285,184.5,0.8806718253917575,11.215058326721191,23.674102783203125,44,105,149,0
900,1412,1623,34.0,0.0,7.211102485656738,7.211102485656738,0,49,85,0
901,1413,788,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,0,75,101,0
902,1413,230,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,99,113,131,0
903,1413,9,63.0,0.7592325969181037,7.814172267913818,12.006668090820312,111,115,133,0
904,1409,341,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,44,64,95,0
905,1408,327,34.0,0.0,7.211102485656738,7.211102485656738,85,104,131,0
906,1410,81,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,117,124,141,0
907,1410,2589,93.5,0.626578780009349,10.220176696777344,13.113582611083984,0,108,155,0
908,1407,2058,34.0,0.0,7.211102485656738,7.211102485656738,20,68,92,0
909,1409,377,66.0,0.3639037620178136,9.755742073059082,10.47386646270752,89,100,120,0
910,1406,1791,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,0,81,129,0
911,1405,1320,34.0,0.0,7.211102485656738,7.211102485656738,0,39,97,0
912,1409,568,155.5,0.3101045888511772,14.320043563842772,15.062592506408691,0,72,123,0
913,1422,2144,1085.0,0.3563832318647487,38.22239685058594,40.908451080322266,11,23,33,0
914,1404,3091,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,89,110,141,0
915,1408,927,120.5,0.8506766336845596,9.851763725280762,18.740657806396484,10,80,120,0
916,1405,765,146.0,0.9124881117309962,9.321828842163086,22.786006927490234,17,104,131,0
917,1403,453,34.0,0.0,7.211102485656738,7.211102485656738,99,121,139,0
918,1403,2932,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,8,76,121,0
919,1402,2544,34.0,0.0,7.211102485656738,7.211102485656738,62,122,146,0
920,1407,2201,156.5,0.5612779335345711,14.726240158081056,17.79332160949707,32,105,137,0
921,1403,1886,62.0,0.58606083101327,8.510635375976562,10.503494262695312,0,26,76,0
922,1404,1524,73.5,0.6576571603065393,8.932897567749023,11.85807991027832,0,26,63,0
923,1407,1292,380.5,0.9200060561128984,14.228837966918944,36.30693435668945,0,19,73,0
924,1409,972,246.0,0.5437309143526569,18.292415618896484,21.795896530151367,11,73,113,0
925,1404,2825,90.0,0.4454179271482175,11.520052909851074,12.86692714691162,38,35,90,0
926,1403,2102,64.0,0.6244869602821063,8.556495666503906,10.955326080322266,0,17,60,0
927,1400,526,34.0,0.0,7.211102485656738,7.211102485656738,77,108,133,0
928,1400,1514,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,37,84,0
929,1595,1774,11821.5,0.847609517821674,355.2045593261719,669.41357421875,140,174,197,0
930,1399,1779,62.5,0.6454776228315635,8.275351524353027,10.83474349975586,0,12,46,0
931,1400,81,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,106,115,119,0
932,1399,1613,58.0,0.4684134501491315,8.882842063903809,10.054043769836426,19,69,105,0
933,1398,1541,61.0,0.6903245830543422,7.938198566436768,10.971942901611328,0,6,46,0
934,1398,518,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,33,82,120,0
935,1402,2702,139.0,0.902491395930754,10.000385284423828,23.218486785888672,87,143,162,0
936,1402,1218,230.5,0.3863912426148053,17.605796813964844,19.088289260864254,6,22,39,0
937,1398,2926,146.5,0.8291086216098317,11.832477569580078,21.163908004760746,31,65,101,0
938,1396,1554,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,44,96,0
939,1395,1211,34.0,0.0,7.211102485656738,7.211102485656738,58,117,136,0
940,1399,7,93.0,0.8693073333865098,8.124307632446289,16.436918258666992,119,128,137,0
941,1394,1340,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,0,9,66,0
942,1393,1626,68.5,0.7856309570465033,7.954067230224609,12.856192588806152,0,74,111,0
943,1395,1325,143.5,0.7811499782977808,12.371342658996582,19.814964294433597,0,41,81,0
944,1392,2196,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,90,145,154,0
945,1393,2158,91.5,0.7243310229125144,9.49170207977295,13.767016410827637,0,32,54,0
946,1401,1980,663.5,0.5437485013841314,27.44061279296875,32.696659088134766,62,116,139,0
947,1401,1979,0.0,0.0,0.0,0.0,85,132,163,0
948,1395,1663,412.0,0.8231833668578382,18.15651512145996,31.978328704833984,0,54,105,0
949,1393,1452,24.0,0.970697899069564,3.021000862121582,12.571625709533691,0,113,158,0
950,1392,1370,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,4,98,121,0
951,1390,977,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,78,125,146,0
952,1390,751,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,71,118,139,0
953,1407,2343,1356.5,0.8639880941764034,30.62569236755371,60.824127197265625,2,15,23,0
954,1400,2335,12.5,0.8213041326307977,4.731425762176514,8.293608665466309,64,115,148,0
955,1391,1803,111.0,0.5820745717786104,11.297440528869627,13.8936767578125,10,51,114,1
956,1388,2480,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,16,84,121,0
957,1387,1579,34.0,0.0,7.211102485656738,7.211102485656738,18,68,114,0
958,1389,829,97.5,0.7720011463612849,9.98789882659912,15.713603973388672,39,91,103,0
959,1403,1426,752.0,0.6094237196374998,28.599931716918945,36.07255172729492,0,16,70,0
960,1389,1018,158.0,0.7517785859186887,11.965435028076172,18.1455135345459,4,23,30,0
961,1386,2531,47.0,0.0,8.602325439453125,8.602325439453125,30,76,117,0
962,1389,2087,103.5,0.8246060617659174,9.06865119934082,16.0306396484375,0,23,60,0
963,1384,2602,34.0,0.0,7.211102485656738,7.211102485656738,0,89,127,0
964,1385,1843,47.0,0.0,8.602325439453125,8.602325439453125,0,46,93,0
965,1384,1487,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,0,43,92,0
966,1384,1468,63.5,0.6389966497587302,8.462258338928223,11.001239776611328,0,49,97,0
967,1449,1057,1954.0,0.9420578795048592,39.83339309692383,118.74600982666016,73,107,136,0
968,1407,1059,0.0,0.0,0.0,0.0,62,137,163,0
969,1384,879,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,35,91,120,0
970,1395,2386,313.0,0.915680069828157,13.341386795043944,33.19512939453125,44,68,90,0
971,1383,1639,116.0,0.9385155986900852,7.733453750610352,22.40043067932129,0,47,85,1
972,1384,7,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,115,121,132,0
973,1390,2304,261.5,0.6815008481289924,18.332704544067383,25.05093002319336,91,134,167,0
974,1405,2227,442.0,0.968794024980464,13.501301765441896,54.46990585327149,82,119,139,0
975,1383,2200,101.5,0.7360148920449895,10.011015892028809,14.788077354431152,0,36,84,0
976,1382,1406,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,90,131,0
977,1382,941,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,70,119,151,0
978,1380,1922,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,61,112,0
979,1380,979,64.0,0.707106816115585,8.746427536010742,12.369317054748535,44,93,119,0
980,1381,788,69.0,0.6864333162995274,8.541693687438965,11.74612045288086,0,14,61,0
981,1380,2698,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,76,111,131,0
982,1379,1696,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,97,147,0
983,1378,1368,34.0,0.0,7.211102485656738,7.211102485656738,0,112,145,0
984,1376,1049,6.0,0.8164965882550608,2.309401035308838,4.0,63,109,127,0
985,1378,2805,78.0,0.471404444559406,10.666666984558104,12.094862937927246,42,78,126,0
986,1377,2796,78.0,0.471404444559406,10.666666984558104,12.094862937927246,0,12,47,0
987,1377,2774,72.5,0.4362585518188942,10.086727142333984,11.209699630737305,48,105,127,0
988,1375,1289,34.0,0.0,7.211102485656738,7.211102485656738,0,94,133,0
989,1394,1261,757.0,0.5779715892544444,30.370702743530277,37.21640396118164,0,20,68,0
990,1379,1089,113.0,0.690410084528921,10.608023643493652,14.66374969482422,0,25,56,1
991,1375,2252,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,2,47,91,0
992,1378,2710,145.5,0.600030127533674,12.701491355895996,15.877312660217283,0,13,69,0
993,1377,2240,82.5,0.8563455491531996,9.152146339416504,17.722867965698242,73,115,152,0
994,1378,2124,174.5,0.3495791608616622,16.18111228942871,17.270780563354492,0,31,83,0
995,1373,2078,34.0,0.0,7.211102485656738,7.211102485656738,14,58,99,0
996,1375,1976,86.0,0.7998608712907971,8.536643028259277,14.223341941833496,0,23,72,0
997,1376,1712,128.0,0.8071866689271402,10.617938995361328,17.98747444152832,0,50,98,0
998,1372,2872,34.0,0.0,7.211102485656738,7.211102485656738,13,49,85,0
999,1374,2387,67.0,0.2803709587180146,9.96131992340088,10.377545356750488,17,52,92,0
1000,1372,2348,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,32,80,116,0
1001,1379,2043,345.0,0.708488195003064,19.895938873291016,28.192291259765625,0,89,121,0
1002,1385,1746,913.0,0.8843491843103397,26.02956199645996,55.75859451293945,0,20,56,0
1003,1373,7,49.0,0.7006401578855999,7.090209007263184,9.937017440795898,117,116,132,0
1004,1372,2818,58.0,0.4603152231279853,8.955709457397461,10.088035583496094,26,78,114,0
1005,1381,2540,217.5,0.938642263822098,10.91556167602539,31.649188995361328,25,85,115,0
1006,1372,2482,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,60,117,0
1007,1377,2398,161.5,0.8288598905690563,11.219655990600586,20.05457305908203,0,21,67,0
1008,1371,2098,34.0,0.0,7.211102485656738,7.211102485656738,0,48,97,0
1009,1371,2064,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,4,37,56,0
1010,1370,3087,34.0,0.0,7.211102485656738,7.211102485656738,61,83,118,0
1011,1378,2275,557.5,0.8659882392383061,20.330961227416992,40.65668869018555,60,120,150,0
1012,1369,2720,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,1,30,0
1013,1390,2441,2305.0,0.61922213992703,49.69940948486328,63.2939453125,0,28,90,0
1014,1371,2086,79.5,0.4170797356723201,10.255627632141112,11.283933639526367,0,42,84,0
1015,1370,1647,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,0,42,88,0
1016,1367,1029,34.0,0.0,7.211102485656738,7.211102485656738,41,37,66,0
1017,1367,601,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,23,24,74,0
1018,1365,3038,34.0,0.0,7.211102485656738,7.211102485656738,59,102,123,0
1019,1363,2434,6.0,0.8164965882550608,2.309401035308838,4.0,23,109,151,0
1020,1364,1788,57.0,0.5888454234366315,8.36839771270752,10.353779792785645,0,16,56,0
1021,1363,1317,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,74,108,0
1022,1375,2942,914.5,0.7168351245819669,29.407825469970703,42.17731475830078,0,19,53,0
1023,1364,6,66.5,0.5936370624935173,9.254842758178713,11.50051498413086,103,111,124,0
1024,1360,2420,17.5,0.9027419377921664,3.563308000564575,8.283246994018555,7,69,107,0
1025,1362,1336,62.0,0.798049385542096,7.381348609924316,12.249329566955566,0,51,93,0
1026,1360,1803,34.0,0.0,7.211102485656738,7.211102485656738,0,41,88,0
1027,1361,1988,57.0,0.6672587746932044,7.910004138946533,10.619935989379885,1,74,104,0
1028,1367,1947,395.0,0.689932376610988,19.917240142822266,27.514795303344727,69,95,109,0
1029,1369,1949,0.0,0.0,0.0,0.0,74,142,165,0
1030,1360,1246,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,49,92,0
1031,1362,2307,126.0,0.7752459371307797,11.455303192138672,18.13525009155273,76,113,139,0
1032,1360,2105,91.0,0.7271812085332242,9.48083782196045,13.811492919921877,18,72,119,0
1033,1357,1726,26.0,0.70710676429438,5.338539123535156,7.549834251403809,0,57,120,0
1034,1362,1659,135.5,0.7005461073170197,11.933782577514648,16.723182678222656,5,36,75,0
1035,1358,2486,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,0,58,105,0
1036,1357,2123,34.0,0.0,7.211102485656738,7.211102485656738,38,85,116,0
1037,1361,1354,150.0,0.8125512986548774,11.617772102355955,19.931339263916016,0,81,118,0
1038,1357,1601,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,0,35,66,0
1039,1359,3081,187.0,0.7873635848954661,13.399222373962402,21.73473358154297,65,89,125,0
1040,1357,2716,84.0,0.8165011232460251,8.5238676071167,14.763936042785645,1,47,101,0
1041,1370,2331,584.5,0.5728348048218479,28.11363983154297,34.2986946105957,91,136,157,0
1042,1355,1531,65.0,0.4993917968729353,9.371987342834473,10.817456245422363,6,54,78,0
1043,1355,1254,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,0,50,98,0
1044,1355,79,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,115,124,127,0
1045,1358,2401,194.5,0.965717573369374,8.819979667663574,33.975921630859375,15,118,157,0
1046,1353,2168,92.0,0.9310178624786734,7.132058143615723,19.541297912597656,11,52,85,1
1047,1353,1586,69.0,0.7534349243173639,8.277229309082031,12.58851146697998,23,75,115,0
1048,1353,1522,61.0,0.6730294088292126,8.08499813079834,10.931349754333496,62,114,131,0
1049,1374,1141,1756.0,0.6884676924066002,42.7900619506836,58.9990463256836,5,15,22,0
1050,1353,2772,109.5,0.7952851884754226,10.211082458496094,16.843425750732422,57,115,151,0
1051,1349,1743,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,0,29,84,0
1052,1354,1391,140.5,0.7865252896193291,11.350951194763184,18.38037872314453,0,9,48,1
1053,1356,2540,235.0,0.6954879763136785,15.544885635375977,21.634056091308597,0,7,49,0
1054,1349,2460,62.0,0.0,10.0,10.0,0,89,131,0
1055,1347,2425,14.5,0.8721961855473301,3.5063302516937256,7.168119430541992,0,80,116,0
1056,1350,746,90.0,0.6994262202472318,9.978161811828612,13.96123504638672,17,26,63,0
1057,1355,2024,384.0,0.79053748996434,18.505104064941406,30.2166748046875,29,79,115,0
1058,1349,2812,95.5,0.7046661269797295,9.745222091674805,13.73458194732666,17,57,115,0
1059,1349,2001,106.0,0.5625187986209613,11.23498821258545,13.588774681091309,1,49,101,0
1060,1351,7,126.5,0.66771781278276,12.244918823242188,16.449060440063477,115,123,140,0
1061,1347,3100,76.0,0.2407834700593317,10.6987886428833,11.023100852966309,27,91,126,0
1062,1345,2570,70.0,0.5964261343918191,9.234119415283203,11.50428295135498,0,29,82,0
1063,1343,1559,34.0,0.0,7.211102485656738,7.211102485656738,0,58,103,0
1064,1343,3064,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,41,76,120,0
1065,1342,1745,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,0,95,129,0
1066,1344,2328,110.5,0.707393481711529,10.358794212341309,14.655491828918455,0,55,105,1
1067,1340,153,34.0,0.0,7.211102485656738,7.211102485656738,90,109,124,0
1068,1342,85,159.5,0.8757977356479402,10.717062950134276,22.203325271606445,23,32,69,0
1069,1342,2151,159.5,0.5623677223042165,14.201114654541016,17.174184799194336,0,25,66,0
1070,1342,2393,125.0,0.8725289820087605,11.352972030639648,23.23750877380371,0,38,84,0
1071,1341,2200,465.0,0.6572680201913123,23.46601104736328,31.13619804382324,5,39,68,0
