,x,y,area,excentricidad,semieje_menor,semieje_mayor,azul,verde,rojo,clase
1073,1611,294,147.5,0.9653564966358592,7.788951873779297,29.8502140045166,26,59,79,0
1074,1613,242,83.5,0.8218925362483793,8.354378700256348,14.666001319885254,61,93,116,0
1075,1609,342,34.0,0.0,7.211102485656738,7.211102485656738,34,57,79,0
1076,1608,395,34.0,0.0,7.211102485656738,7.211102485656738,72,100,117,0
1077,1609,1510,106.0,0.6602288752919988,10.770480155944824,14.340287208557127,0,13,56,0
1078,1608,366,57.5,0.7330951718676464,7.793810844421387,11.459362030029297,40,54,90,0
1079,1610,256,106.0,0.6952012399238777,11.358634948730469,15.801885604858398,41,69,99,0
1080,1608,229,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,17,32,81,0
1081,1612,164,105.0,0.8547275199348502,9.534289360046388,18.36777687072754,58,97,119,0
1082,1606,1627,34.0,0.0,7.211102485656738,7.211102485656738,33,94,120,0
1083,1608,1886,99.0,0.7924591955957409,9.243800163269045,15.155635833740234,0,1,0,0
1084,1604,3031,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,78,94,117,0
1085,1611,935,166.0,0.9293331529857192,9.781455039978027,26.490612030029297,8,46,88,0
1086,1602,568,34.0,0.0,7.211102485656738,7.211102485656738,13,23,47,0
1087,1602,491,34.0,0.0,7.211102485656738,7.211102485656738,39,45,80,0
1088,1603,482,47.0,0.0,8.602325439453125,8.602325439453125,33,55,96,0
1089,1606,432,111.0,0.8429561420985429,9.797070503234863,18.21076774597168,18,45,72,0
1090,1601,165,34.0,0.0,7.211102485656738,7.211102485656738,64,94,113,0
1091,1600,2880,34.0,0.0,7.211102485656738,7.211102485656738,37,25,55,0
1092,1600,1418,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,29,65,0
1093,1601,1038,71.0,0.7896145923736361,8.136968612670898,13.260963439941406,21,23,47,0
1094,1601,2215,102.0,0.4555930675720349,12.051047325134276,13.537640571594238,4,31,68,0
1095,1600,1063,63.0,0.4933491919393619,8.812085151672363,10.130797386169434,4,23,60,0
1096,1598,2248,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,50,103,0
1097,1600,1839,91.0,0.8021908243995128,8.976497650146484,15.034303665161133,7,2,4,0
1098,1599,592,63.0,0.7009326230784866,8.259617805480957,11.580621719360352,6,7,41,0
1099,1600,284,67.0,0.8198261611926891,7.323236465454102,12.789166450500488,20,85,129,0
1100,1630,100,2490.0,0.7738468419283668,52.75056457519531,83.2851791381836,0,114,136,0
1101,1646,94,0.0,0.0,0.0,0.0,0,117,139,0
1102,1633,111,4.5,0.8817149529244739,3.657524347305298,7.752564430236816,0,108,141,0
1103,1630,98,32.0,0.8467903801735145,6.793442249298096,12.771387100219728,0,115,138,0
1104,1625,91,0.0,0.0,0.0,0.0,22,102,139,0
1105,1623,103,0.0,0.0,0.0,0.0,0,124,147,0
1106,1598,629,63.5,0.8060657233599611,7.707494735717773,13.02324390411377,44,80,104,0
1107,1597,497,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,18,13,40,0
1108,1598,1648,66.0,0.3639042121498085,9.755741119384766,10.473867416381836,6,29,67,0
1109,1598,1242,82.0,0.6976631667006011,9.307618141174316,12.991738319396973,7,15,55,0
1110,1597,690,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,3,12,49,0
1111,1600,470,108.5,0.7890338017077413,10.12295150756836,16.47750473022461,11,31,48,0
1112,1598,1476,134.0,0.5989435016525576,12.405031204223633,15.490966796875,10,19,56,0
1113,1598,1164,85.0,0.7293410355683468,9.109784126281738,13.315471649169922,10,8,28,0
1114,1597,896,66.0,0.7843070000998892,7.759742736816406,12.508191108703612,27,90,134,0
1115,1595,563,34.0,0.0,7.211102485656738,7.211102485656738,19,34,67,0
1116,1595,175,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,42,84,119,0
1117,1594,1447,34.0,0.0,7.211102485656738,7.211102485656738,3,12,39,0
1118,1596,356,78.5,0.7605631144443765,8.775435447692871,13.515974044799805,15,37,89,0
1119,1595,1519,71.5,0.2886662119046291,10.028497695922852,10.474394798278809,0,14,55,0
1120,1594,804,47.0,0.0,8.602325439453125,8.602325439453125,35,50,89,0
1121,1593,1078,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,14,14,62,0
1122,1592,364,34.0,0.0,7.211102485656738,7.211102485656738,45,83,131,0
1123,1590,1606,34.0,0.0,7.211102485656738,7.211102485656738,4,25,52,0
1124,1590,849,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,0,33,59,0
1125,1590,394,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,36,66,95,0
1126,1590,342,34.0,0.0,7.211102485656738,7.211102485656738,27,62,106,0
1127,1593,227,108.0,0.8312567572232847,9.336786270141602,16.796144485473633,20,23,44,0
1128,1595,2047,163.0,0.8382607062075244,11.672027587890623,21.40597343444824,14,33,46,0
1129,1591,165,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,72,101,116,0
1130,1589,858,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,63,93,110,0
1131,1586,3228,34.0,0.0,7.211102485656738,7.211102485656738,94,92,114,0
1132,1587,2654,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,0,16,55,0
1133,1587,2098,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,23,17,48,0
1134,1585,984,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,38,0
1135,1589,1041,117.5,0.9017583614675972,8.93747329711914,20.67708396911621,0,0,6,0
1136,1584,2747,73.5,0.5096797459429068,9.757819175720217,11.341498374938965,15,15,27,0
1137,1584,1965,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,7,8,12,0
1138,1583,2238,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,0,1,21,0
1139,1583,1103,39.5,0.6755640447677331,6.905460834503174,9.365859985351562,63,77,89,0
1140,1583,574,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,46,79,118,0
1141,1584,487,77.5,0.5716355898913356,9.42297649383545,11.484325408935549,41,45,50,0
1142,1582,1759,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,4,6,0
1143,1584,1460,140.5,0.7247177218503302,11.934654235839844,17.3205509185791,5,19,61,0
1144,1581,1123,34.0,0.0,7.211102485656738,7.211102485656738,19,53,69,0
1145,1581,1111,34.0,0.0,7.211102485656738,7.211102485656738,25,44,65,0
1146,1583,1083,95.0,0.7961609066654785,9.15553855895996,15.130996704101562,30,72,119,0
1147,1581,937,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,72,108,126,0
1148,1581,273,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,6,5,25,0
1149,1589,2196,176.5,0.905724473833058,11.056730270385742,26.08538055419922,85,120,134,0
1150,1582,628,70.0,0.7108277341858356,8.860483169555664,12.59725570678711,0,19,57,0
1151,1581,1997,57.0,0.6672587746932044,7.910004138946533,10.619935989379885,0,0,20,0
1152,1579,1721,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,0,0,3,0
1153,1582,1644,70.0,0.7385489561917191,9.025217056274414,13.386560440063477,67,111,118,0
1154,1580,1178,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,16,66,102,0
1155,1582,245,134.5,0.4966180065887032,12.809005737304688,14.757442474365234,9,76,109,0
1156,1581,2248,82.0,0.6189992180056632,9.980082511901855,12.707141876220703,0,29,84,0
1157,1580,1674,86.0,0.6164837406192415,10.267111778259276,13.039793968200684,19,22,26,0
1158,1580,1593,58.0,0.4684134501491315,8.882842063903809,10.054043769836426,0,53,101,0
1159,1579,422,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,31,60,111,0
1160,1579,165,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,50,74,86,0
1161,1576,1416,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,21,49,0
1162,1580,2324,119.5,0.963756437574836,7.605406761169434,28.50776672363281,25,52,96,0
1163,1574,454,34.0,0.0,7.211102485656738,7.211102485656738,34,53,98,0
1164,1574,1317,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,16,8,18,0
1165,1573,1252,34.0,0.0,7.211102485656738,7.211102485656738,38,88,100,0
1166,1570,3321,24.0,0.9574271051712672,3.752776861190796,13.0,86,107,129,0
1167,1577,2807,309.0,0.821821334711081,15.840360641479492,27.80253028869629,0,23,89,0
1168,1573,99,26.0,0.70710676429438,5.338539123535156,7.549834251403809,38,89,109,0
1169,1569,3361,40.0,0.9746794360718712,4.695742607116699,21.0,61,100,122,0
1170,1570,3339,49.0,0.9914171531997426,3.2342889308929443,24.73899269104004,64,97,113,0
1171,1572,77,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,79,113,129,0
1172,1568,3374,14.0,0.9258201023032828,3.0237157344818115,8.0,75,112,132,0
1173,1573,390,99.0,0.8834845993417271,8.415955543518066,17.965145111083984,0,25,66,0
1174,1569,1416,34.0,0.0,7.211102485656738,7.211102485656738,13,54,76,0
1175,1569,984,34.0,0.0,7.211102485656738,7.211102485656738,12,50,82,0
1176,1569,1435,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,16,38,74,0
1177,1571,216,158.5,0.9149794324224684,9.894253730773926,24.521045684814453,0,41,72,0
1178,1567,2461,34.0,0.0,7.211102485656738,7.211102485656738,27,51,79,0
1179,1568,1549,76.5,0.4948892017072244,10.323894500732422,11.8808012008667,0,6,43,0
1180,1570,735,140.5,0.7377496791107465,11.57726001739502,17.149606704711914,8,32,74,0
1181,1571,862,185.0,0.662374291902751,14.71444606781006,19.64091682434082,0,55,106,0
1182,1566,538,34.0,0.0,7.211102485656738,7.211102485656738,19,20,71,0
1183,1576,83,98.5,0.981513711665321,5.289461612701416,27.63681983947754,34,96,102,0
1184,1564,2113,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,23,73,96,0
1185,1565,1796,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,0,12,60,0
1186,1564,1596,25.5,0.856895092983828,4.651799201965332,9.024019241333008,0,7,39,0
1187,1573,1287,818.5,0.5479954669684706,30.829679489135746,36.856388092041016,9,18,27,0
1188,1565,180,61.0,0.499999934093119,9.260129928588867,10.692676544189451,32,43,93,0
1189,1568,2950,234.0,0.7641246116637967,15.226571083068848,23.60457420349121,12,9,58,0
1190,1562,1969,34.0,0.0,7.211102485656738,7.211102485656738,0,23,67,0
1191,1566,1257,138.0,0.7377343951009583,11.73512840270996,17.38302993774414,13,22,65,0
1192,1565,1956,148.0,0.8391959965197169,10.887200355529783,20.0195255279541,36,77,126,0
1193,1562,1502,57.0,0.5888454234366315,8.36839771270752,10.353779792785645,40,71,102,0
1194,1562,1178,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,53,87,117,0
1195,1560,1891,34.0,0.0,7.211102485656738,7.211102485656738,7,11,39,0
1196,1560,82,28.0,0.4472136323581535,6.148170471191406,6.873863697052002,55,85,102,0
1197,1559,1559,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,15,47,88,0
1198,1559,374,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,21,81,127,0
1199,1561,2915,175.5,0.8101522713784494,12.119925498962402,20.67472267150879,22,16,39,0
1200,1557,2191,34.0,0.0,7.211102485656738,7.211102485656738,79,76,85,0
1201,1558,782,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,54,82,116,0
1202,1559,470,70.0,0.8138891096021271,8.078156471252441,13.903399467468262,12,38,75,0
1203,1556,249,34.0,0.0,7.211102485656738,7.211102485656738,30,74,105,0
1204,1555,481,34.0,0.0,7.211102485656738,7.211102485656738,35,35,81,0
1205,1557,399,124.5,0.8228399832900462,10.369938850402832,18.248159408569336,39,69,104,0
1206,1562,237,218.0,0.4742893097626082,19.50362968444824,22.1539249420166,0,32,67,0
1207,1555,2166,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,17,32,41,0
1208,1556,2094,64.5,0.5632858278037652,8.939111709594727,10.81873607635498,13,25,53,0
1209,1556,443,69.0,0.4678198627668024,9.671269416809082,10.942530632019045,11,45,99,0
1210,1554,2891,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,57,78,99,0
1211,1559,1268,150.0,0.9070638945503924,9.490151405334473,22.54230308532715,3,24,62,0
1212,1552,1718,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,54,97,114,0
1213,1553,359,82.5,0.4659587083039544,10.639359474182127,12.02450466156006,21,50,95,0
1214,1550,1773,58.0,0.4603152231279853,8.955709457397461,10.088035583496094,56,93,115,0
1215,1550,1251,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,3,25,66,0
1216,1550,986,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,13,56,0
1217,1550,1740,64.5,0.7691431768477095,8.008193969726562,12.530884742736816,0,0,5,0
1218,1547,1645,27.0,0.7730323544288554,5.1843976974487305,8.172557830810547,30,47,66,0
1219,1548,1570,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,12,39,73,0
1220,1550,1472,136.5,0.8148853546436243,10.94443130493164,18.882009506225582,21,68,119,0
1221,1549,805,101.5,0.8304367485703239,9.040250778198242,16.22696304321289,20,25,58,0
1222,1547,401,34.0,0.0,7.211102485656738,7.211102485656738,23,37,79,0
1223,1546,2022,34.0,0.0,7.211102485656738,7.211102485656738,0,25,65,0
1224,1547,2014,56.0,0.7254681232361747,7.558192729949951,10.98166275024414,0,0,20,0
1225,1544,1514,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,12,34,86,0
1226,1548,669,182.0,0.717556380468529,13.74805736541748,19.7387638092041,0,24,74,0
1227,1545,2110,79.0,0.8810129427286918,7.58496618270874,16.032745361328125,30,67,95,0
1228,1545,1582,116.0,0.6194657749554149,11.406514167785645,14.530153274536133,1,19,36,0
1229,1543,2159,73.5,0.5096797459429068,9.757819175720217,11.341498374938965,20,24,35,0
1230,1541,1891,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,24,22,21,0
1231,1540,1572,34.0,0.0,7.211102485656738,7.211102485656738,12,73,93,0
1232,1540,106,34.0,0.0,7.211102485656738,7.211102485656738,57,75,92,0
1233,1538,93,4.0,0.7071068131563781,2.1213202476501465,3.0,98,124,130,0
1234,1540,1793,60.0,0.6923702306602576,7.902200222015381,10.95181655883789,0,11,28,0
1235,1540,1640,78.0,0.471404444559406,10.666666984558104,12.094862937927246,1,2,12,0
1236,1550,968,438.0,0.7414454346811993,19.80840492248535,29.520143508911133,4,10,21,0
1237,1539,115,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,68,86,95,0
1238,1538,2864,34.0,0.0,7.211102485656738,7.211102485656738,19,5,29,0
1239,1540,327,86.0,0.4234060996762635,11.332918167114258,12.509568214416504,21,57,97,0
1240,1537,2788,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,10,12,52,0
1241,1539,337,63.5,0.3675292313601722,9.231717109680176,9.9264497756958,33,72,111,0
1242,1537,183,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,54,67,91,0
1243,1537,159,16.0,0.7745966853179812,3.924283266067505,6.204836845397949,61,81,98,0
1244,1538,1410,85.5,0.7027400891726103,9.52146816253662,13.383249282836914,0,15,61,0
1245,1540,1295,127.0,0.8177649952698215,10.289525985717772,17.877656936645508,7,29,71,0
1246,1539,1140,99.5,0.6423250739861862,10.316034317016602,13.459811210632324,6,20,56,0
1247,1536,1978,56.5,0.5594347155532853,8.33859634399414,10.060144424438477,20,23,61,0
1248,1537,2416,103.5,0.7130308348426876,10.170853614807127,14.506318092346191,15,24,61,1
1249,1537,1706,90.0,0.730198777633347,9.371411323547363,13.716238975524902,6,31,63,0
1250,1544,860,417.0,0.6304677543259737,20.37041282653809,26.24324607849121,0,25,81,0
1251,1650,311,2936.0,0.3272394757887579,159.82350158691406,169.13587951660156,43,69,115,0
1252,1534,2256,77.0,0.5568558363799342,9.938321113586426,11.965099334716797,2,16,44,0
1253,1533,2172,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,31,60,105,0
1254,1535,1388,78.0,0.6616503382527205,9.380441665649414,12.510382652282717,7,21,63,0
1255,1533,1098,52.0,0.4556669864331918,8.501617431640625,9.550765991210938,20,66,113,0
1256,1532,807,34.0,0.0,7.211102485656738,7.211102485656738,25,18,55,0
1257,1534,2939,76.0,0.7085455967253522,9.132671356201172,12.941935539245604,19,42,90,0
1258,1532,1155,57.0,0.5751748964887284,8.212724685668945,10.039631843566896,16,47,98,0
1259,1545,276,828.5,0.6315933757940966,30.10502052307129,38.83016586303711,4,13,17,0
1260,1541,3094,438.5,0.5922693844664948,21.902074813842773,27.182558059692383,0,22,71,0
1261,1532,2298,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,60,71,101,0
1262,1531,526,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,17,51,105,0
1263,1533,1997,124.5,0.6086605142579133,11.577016830444336,14.591086387634276,32,71,93,0
1264,1530,1923,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,1,51,93,0
1265,1675,1415,5220.0,0.9426235901076202,368.2459411621094,1103.003662109375,120,156,166,0
1266,1527,890,34.0,0.0,7.211102485656738,7.211102485656738,22,68,109,0
1267,1535,825,456.0,0.722836386420865,20.572927474975582,29.771860122680664,5,32,69,0
1268,1526,3225,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,72,83,105,0
1269,1537,241,317.0,0.7981517826790236,18.142240524291992,30.1137809753418,50,84,113,0
1270,1524,3144,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,61,71,95,0
1271,1528,390,142.0,0.6220658713976801,13.469456672668455,17.203142166137695,4,65,91,0
1272,1522,530,34.0,0.0,7.211102485656738,7.211102485656738,21,23,57,0
1273,1522,1769,56.5,0.5594347155532853,8.33859634399414,10.060144424438477,10,66,115,0
1274,1528,1275,209.5,0.8195301665251344,12.857855796813965,22.438127517700195,0,14,33,0
1275,1521,1200,34.0,0.0,7.211102485656738,7.211102485656738,0,20,55,0
1276,1523,1013,66.5,0.6840256533265389,8.773187637329102,12.026995658874512,7,49,94,0
1277,1524,546,102.5,0.8176544138696202,9.31717586517334,16.183818817138672,23,42,80,0
1278,1582,3029,6582.5,0.8923127377560187,311.4992370605469,690.0465087890625,93,96,117,0
1279,1524,1427,126.0,0.6850989978930782,11.50418758392334,15.792694091796877,21,16,17,0
1280,1521,1363,106.5,0.8186805948980943,9.411163330078123,16.388641357421875,9,13,42,0
1281,1520,879,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,23,52,103,0
1282,1525,1717,140.0,0.9418128092849702,8.828903198242188,26.265724182128903,60,84,84,0
1283,1519,2169,64.5,0.4287327897493465,9.280543327331545,10.272549629211426,36,33,49,0
1284,1524,1817,274.5,0.901954836541792,13.419363975524902,31.075544357299805,32,53,68,0
1285,1519,1590,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,0,23,73,0
1286,1519,1496,20.0,0.9486832996621536,3.478505373001098,11.0,58,73,75,0
1287,1516,2115,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,10,37,71,0
1288,1518,972,81.0,0.6461907297860449,9.273386001586914,12.151045799255373,9,16,73,0
1289,1514,1952,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,18,0
1290,1516,1779,90.5,0.4783142703957831,10.830495834350586,12.332765579223633,12,22,46,0
1291,1516,777,71.0,0.6075278259001483,9.396173477172852,11.8295259475708,24,48,78,0
1292,1514,1616,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,4,10,23,0
1293,1516,794,87.5,0.7628365021736981,9.043551445007324,13.98650074005127,0,22,57,0
1294,1513,742,34.0,0.0,7.211102485656738,7.211102485656738,31,27,62,0
1295,1512,2378,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,6,0,5,0
1296,1515,1553,114.0,0.7213575527956934,11.154545783996582,16.106185913085938,0,26,65,0
1297,1514,825,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,32,34,35,0
1298,1513,3091,73.0,0.6882513104992881,9.03484344482422,12.453739166259766,45,42,67,0
1299,1511,2318,34.0,0.0,7.211102485656738,7.211102485656738,15,10,49,0
1300,1511,3200,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,22,9,25,0
1301,1509,1495,8.0,0.8660254037844387,2.5,5.0,66,88,106,0
1302,1509,857,34.0,0.0,7.211102485656738,7.211102485656738,47,73,85,0
1303,1510,3111,91.0,0.7030669802883301,9.48885726928711,13.343470573425291,12,12,30,0
1304,1509,1658,87.0,0.8555594488420828,8.185097694396973,15.81036376953125,0,12,50,0
1305,1512,1636,145.5,0.7716294626689744,11.860349655151367,18.646228790283203,62,85,100,0
1306,1509,1301,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,29,56,90,0
1307,1508,1061,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,24,15,35,0
1308,1510,2821,115.0,0.7665536474086221,10.805006980895996,16.825504302978516,74,68,73,0
1309,1508,2195,68.0,0.8450501561284826,7.304633140563965,13.661511421203612,2,2,8,0
1310,1509,1979,98.5,0.303286810005449,11.903156280517578,12.491515159606934,36,83,134,0
1311,1510,1517,106.0,0.8010438393331537,9.40675163269043,15.714437484741213,44,81,107,0
1312,1509,1429,88.5,0.2780176920867322,11.243326187133787,11.7047758102417,0,33,76,0
1313,1506,1965,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,1,37,0
1314,1506,1311,34.0,0.0,7.211102485656738,7.211102485656738,34,81,108,0
1315,1507,1273,47.0,0.0,8.602325439453125,8.602325439453125,2,0,8,0
1316,1505,2432,34.0,0.0,7.211102485656738,7.211102485656738,0,0,14,0
1317,1511,2139,367.5,0.8329870042448974,17.561899185180664,31.740711212158203,31,43,53,0
1318,1506,387,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,28,55,0
1319,1505,2156,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,15,18,62,0
1320,1505,2001,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,0,4,0
1321,1505,1775,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,0,6,19,0
1322,1510,1219,268.5,0.6161871415558834,19.0660457611084,24.20778465270996,4,13,26,0
1323,1510,1009,222.5,0.5062727572999427,17.383268356323242,20.157472610473636,0,55,79,0
1324,1513,1339,580.5,0.6002793966381963,24.70035743713379,30.8835391998291,9,18,31,0
1325,1514,1244,547.5,0.6318837997233662,23.80374336242676,30.71200561523437,3,12,9,0
1326,1503,159,10.0,0.8944271837432317,2.683281660079956,6.0,74,107,116,0
1327,1502,2359,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,24,62,0
1328,1541,2270,583.5,0.993745641670277,10.021206855773926,89.74159240722656,90,111,132,0
1329,1503,2098,51.5,0.5990226085925947,7.933737754821777,9.90810489654541,0,41,63,0
1330,1503,1553,47.0,0.0,8.602325439453125,8.602325439453125,0,35,82,0
1331,1510,654,235.5,0.8604331839809458,12.890833854675291,25.297807693481445,0,31,81,0
1332,1504,3384,64.0,0.707106816115585,8.746427536010742,12.369317054748535,46,83,103,0
1333,1501,2746,34.0,0.0,7.211102485656738,7.211102485656738,17,17,53,0
1334,1502,1649,63.0,0.6671621578956249,8.207266807556152,11.017759323120115,20,64,105,0
1335,1502,2884,86.0,0.680758613478279,9.873895645141602,13.47957706451416,16,40,94,0
1336,1548,702,746.5,0.9959048190543168,10.385900497436523,114.8782196044922,80,98,107,0
1337,1499,3204,34.0,0.0,7.211102485656738,7.211102485656738,69,79,109,0
1338,1501,3146,57.0,0.6672587746932044,7.910004138946533,10.619935989379885,79,87,104,0
1339,1497,698,2.0,0.0,0.0,0.0,87,132,136,0
1340,1519,87,368.5,0.9738817981351464,11.237117767333984,49.4906005859375,57,63,82,0
1341,1504,1699,245.0,0.6648835235406083,16.643781661987305,22.282411575317383,73,95,107,0
1342,1499,1435,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,7,0
1343,1502,945,128.0,0.6178047991606781,12.549518585205078,15.959577560424805,0,28,74,0
1344,1497,3225,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,91,96,111,0
1345,1503,892,154.0,0.8543435844279802,10.567730903625488,20.333953857421875,0,36,71,0
1346,1499,523,76.5,0.5854069908971771,9.326682090759276,11.503918647766112,24,30,75,0
1347,1497,2390,56.0,0.0,8.9442720413208,8.9442720413208,9,9,23,0
1348,1496,2265,19.0,0.8164965785521971,4.163331985473633,7.211102485656738,20,53,69,0
1349,1499,2012,110.0,0.5801296643364159,11.385930061340332,13.978628158569336,14,39,81,0
1350,1495,1972,34.0,0.0,7.211102485656738,7.211102485656738,0,0,31,0
1351,1496,1611,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,13,68,0
1352,1497,241,60.0,0.8473874081615564,6.905684471130371,13.005664825439451,59,87,104,0
1353,1494,2226,74.0,0.7826933266411481,8.078110694885254,12.978812217712402,1,13,41,0
1354,1493,3384,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,64,100,118,0
1355,1495,2137,99.5,0.7410552423334575,9.834428787231444,14.646683692932127,23,41,70,0
1356,1492,1625,34.0,0.0,7.211102485656738,7.211102485656738,53,98,101,0
1357,1493,1519,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,42,70,0
1358,1492,1318,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,1,13,55,0
1359,1493,1294,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,57,84,118,0
1360,1494,1233,87.0,0.7338288067916228,9.627556800842283,14.172042846679688,91,100,113,0
1361,1497,547,124.5,0.8243469866810278,9.854609489440918,17.408361434936523,23,50,87,0
1362,1492,1997,47.0,0.0,8.602325439453125,8.602325439453125,2,12,59,0
1363,1494,1358,123.5,0.8175574604965667,10.774677276611328,18.71100616455078,9,11,19,0
1364,1494,1330,104.5,0.6966915971834639,11.041122436523438,15.391096115112305,26,51,61,0
1365,1491,854,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,4,14,0
1366,1492,2154,106.0,0.7657507406540042,9.79272747039795,15.226491928100586,13,15,46,0
1367,1489,2903,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,63,51,69,0
1368,1489,1341,57.0,0.5713321162858053,8.391093254089355,10.224076271057127,22,38,45,0
1369,1488,2864,47.0,0.0,8.602325439453125,8.602325439453125,51,83,126,0
1370,1488,2388,56.5,0.5594347155532853,8.33859634399414,10.060144424438477,8,12,7,0
1371,1488,1104,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,26,80,121,0
1372,1495,3362,443.0,0.4174764511772802,22.63618278503418,24.91084861755371,8,17,20,0
1373,1486,1881,34.0,0.0,7.211102485656738,7.211102485656738,0,0,21,0
1374,1487,2205,80.0,0.588977931466401,10.097843170166016,12.495024681091309,13,24,68,0
1375,1488,1947,92.5,0.6177172793324454,10.534780502319336,13.396206855773926,2,8,31,0
1376,1491,1728,174.5,0.5776266701068463,15.880693435668944,19.454456329345703,98,107,97,0
1377,1486,1706,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,26,55,100,0
1378,1485,1833,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,3,6,10,0
1379,1485,1716,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,40,49,63,0
1380,1492,988,267.0,0.7660389731796601,16.272485733032227,25.31523704528809,8,6,35,0
1381,1487,601,166.0,0.8913272114137367,10.73317527770996,23.674699783325195,11,62,112,0
1382,1484,1925,47.0,0.0,8.602325439453125,8.602325439453125,0,0,14,0
1383,1487,1044,167.0,0.6854831107796295,14.558177947998049,19.995065689086918,32,84,101,0
1384,1482,1789,34.0,0.0,7.211102485656738,7.211102485656738,0,13,30,0
1385,1482,1560,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,27,57,0
