,x,y,area,excentricidad,semieje_menor,semieje_mayor,azul,verde,rojo
52,2078,98,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,108,112,136
53,2073,1618,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,13,65,112
54,2076,1007,70.0,0.7385489561917191,9.025217056274414,13.386560440063477,27,92,120
55,2074,1634,95.0,0.8589617131072479,8.441560745239258,16.486141204833984,54,95,128
56,2071,1535,58.0,0.46031522312798534,8.955709457397461,10.088035583496094,37,68,107
57,2064,1828,97.0,0.8022166282012367,9.691680908203125,16.23307228088379,59,118,127
58,2062,90,34.0,0.0,7.211102485656738,7.211102485656738,91,115,137
59,2062,32,10.0,0.8944271837432317,2.683281660079956,6.0,133,149,161
60,2073,3226,317.0,0.5743469951227326,25.604204177856445,31.277584075927734,115,134,155
61,2059,1571,34.0,0.0,7.211102485656738,7.211102485656738,16,18,42
62,2059,803,34.0,0.0,7.211102485656738,7.211102485656738,0,18,73
63,2054,2088,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,25,68,111
64,2051,1841,34.0,0.0,7.211102485656738,7.211102485656738,32,79,123
65,2057,98,110.5,0.9098211618258004,8.337406158447266,20.09010887145996,109,120,134
66,2049,2158,34.0,0.0,7.211102485656738,7.211102485656738,42,70,111
67,2050,1782,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,97,124,138
68,2051,706,32.0,0.8326364316208865,5.566797256469727,10.051636695861816,49,45,86
69,2048,271,34.0,0.0,7.211102485656738,7.211102485656738,42,48,83
70,2051,498,120.0,0.8342819997181521,9.933817863464355,18.017656326293945,4,41,85
71,2046,2625,34.0,0.0,7.211102485656738,7.211102485656738,49,42,69
72,2046,796,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,63,114
73,2048,2694,92.5,0.664693894785284,10.034860610961914,13.431466102600098,0,31,75
74,2050,773,132.0,0.7923792546620577,10.89700984954834,17.863107681274414,70,128,157
75,2045,3217,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,105,114,134
76,2043,3006,34.0,0.0,7.211102485656738,7.211102485656738,91,127,133
77,2042,53,338.0,0.9893753337409713,9.397221565246582,64.63733673095703,95,104,118
78,2039,793,34.0,0.0,7.211102485656738,7.211102485656738,28,70,117
79,2039,349,34.0,0.0,7.211102485656738,7.211102485656738,38,63,95
80,2035,153,2.0,0.0,0.0,0.0,120,146,162
81,2035,19,2.0,0.0,0.0,0.0,116,141,157
82,2041,1620,200.5,0.499818980317984,16.23749542236328,18.747182846069336,2,41,80
83,2037,194,569.5,0.9947147389552617,9.717873573303223,94.64498901367188,107,117,127
84,2034,3216,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,121,119,141
85,2028,280,12.0,0.9128709301470818,2.8577380180358887,7.0,63,98,131
86,2031,2471,83.5,0.740846940454971,9.651060104370117,14.368669509887695,92,110,121
87,2029,2181,34.0,0.0,7.211102485656738,7.211102485656738,73,102,129
88,2027,311,10.0,0.8944271837432317,2.683281660079956,6.0,66,100,136
89,2029,2822,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,37,46,84
90,2033,2732,129.5,0.8283214688184343,10.49821662902832,18.738346099853516,35,110,136
91,2029,2245,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,0,36,88
92,2027,295,27.5,0.8165730082837035,4.9142560958862305,8.513335227966309,83,115,144
93,2028,3129,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,35,32,54
94,2027,2447,34.0,0.0,7.211102485656738,7.211102485656738,112,135,151
95,2022,921,2.0,0.0,0.0,0.0,80,134,151
96,2025,3136,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,102,121,142
97,2040,2392,693.5,0.9531497448835755,19.349023818969727,63.96395492553711,14,25,52
98,2024,3215,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,97,111,130
99,2024,1582,91.0,0.7773674187138111,9.124483108520508,14.505252838134766,0,25,76
100,2028,512,2485.0,0.9995782041949643,11.60725212097168,399.67694091796875,103,118,134
101,2019,3105,34.0,0.0,7.211102485656738,7.211102485656738,35,24,56
102,2016,3215,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,92,106,125
103,2016,546,80.0,0.8209896416857859,8.267721176147461,14.480814933776855,107,119,129
104,2016,811,1559.0,0.9983644862282655,13.211215019226074,231.08848571777344,107,136,157
105,2012,96,34.0,0.0,7.211102485656738,7.211102485656738,129,129,141
106,2018,2901,160.5,0.9279958404536485,9.866284370422363,26.48023223876953,32,83,123
107,2022,24,177.0,0.8602602901695855,13.492039680480957,26.46249771118164,126,129,143
108,2009,3214,34.0,0.0,7.211102485656738,7.211102485656738,113,113,131
109,2008,2090,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,32,56,78
110,2007,247,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,110,126,142
111,2008,2979,85.0,0.7182764637876595,9.373807907104492,13.472803115844727,87,112,138
112,2007,506,66.5,0.5936370624935173,9.254842758178711,11.50051498413086,34,26,67
113,2006,3102,123.0,0.8931239628784647,8.993385314941406,19.993715286254883,79,99,117
114,1999,3134,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,101,116,135
115,1998,503,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,31,25,66
116,1999,172,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,79,63,86
117,1994,3224,34.0,0.0,7.211102485656738,7.211102485656738,78,93,112
118,1999,3212,126.0,0.8334893337020165,11.129605293273926,20.142786026000977,93,117,137
119,1995,397,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,65,63,85
120,1996,2903,113.5,0.8951646712695661,8.808423042297363,19.76154327392578,21,65,106
121,1993,3076,84.5,0.6291070916132597,9.686854362487793,12.461883544921875,52,83,104
122,1989,1819,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,14,13,55
123,1992,3023,220.5,0.5779096147533133,15.942218780517578,19.53462028503418,13,25,43
124,1989,1414,158.0,0.5703722909156089,14.804137229919434,18.02335548400879,0,14,32
125,1983,1158,47.0,0.0,8.602325439453125,8.602325439453125,38,85,117
126,1980,10,44.5,0.8722286050915059,5.542370319366455,11.331809997558594,130,150,161
127,1977,2705,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,37,40,78
128,1982,899,309.0,0.7853609077106017,17.06096649169922,27.560443878173828,41,93,134
129,1974,1001,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,72,121,147
130,1976,3103,127.0,0.7664831886552975,11.639225006103516,18.12217140197754,24,51,102
131,1970,2263,2.0,0.0,0.0,0.0,133,149,162
132,1988,28,212.0,0.9598957773460906,10.910033226013184,38.91477584838867,121,150,154
133,1972,2693,54.0,0.6324555922297338,7.797435283660889,10.066446304321289,69,68,112
134,1971,1804,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,0,4,35
135,1971,2889,56.0,0.7254681232361747,7.558192729949951,10.98166275024414,22,28,73
136,1973,2041,1319.5,0.9995337259956406,7.997186183929443,261.91009521484375,106,121,140
137,1969,2931,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,37,28,68
138,1972,2820,132.0,0.7319533734335296,11.853543281555176,17.397022247314453,64,66,101
139,1997,1199,3616.5,0.807900591758677,175.4154815673828,297.6580505371094,147,170,192
140,1966,2576,51.5,0.5990228402800175,7.933736801147461,9.908105850219727,26,66,101
141,1969,3211,99.0,0.9215300711843916,7.728701591491699,19.90358543395996,119,127,150
142,1963,66,112.0,0.8498365895365257,10.783217430114746,20.459716796875,91,91,107
143,1959,3152,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,51,89,124
144,1960,2976,57.5,0.7330952768915087,7.793810844421387,11.45936393737793,42,92,122
145,1959,2952,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,43,87,134
146,1959,169,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,102,109,128
147,1957,245,34.0,0.0,7.211102485656738,7.211102485656738,111,121,138
148,1973,95,266.0,0.9525819001081811,12.3009614944458,40.4261474609375,108,115,132
149,1962,33,149.0,0.7793722448705427,15.350282669067383,24.499256134033203,122,136,154
150,1964,3134,370.5,0.8196127077118546,17.076086044311523,29.805463790893555,29,48,81
151,1961,2779,140.5,0.9293929608929797,9.240426063537598,25.035579681396484,59,71,105
152,1948,2771,95.5,0.8079400956423891,9.857959747314453,16.729257583618164,10,14,55
153,1948,168,75.0,0.6931818480867588,8.990241050720215,12.47323226928711,79,85,108
154,1946,2946,122.5,0.8192916782197769,10.41728401184082,18.168298721313477,0,16,57
155,1942,3194,51.5,0.5990228402800175,7.933736801147461,9.908105850219727,88,105,126
156,1940,3206,71.5,0.6087452145432297,9.355228424072266,11.79182243347168,93,105,111
157,1950,2420,1191.5,0.9904764265655597,23.483333587646484,170.5615997314453,117,138,160
158,1934,1001,34.0,0.0,7.211102485656738,7.211102485656738,103,118,134
159,1933,3055,10.0,0.8944271837432317,2.683281660079956,6.0,103,135,154
160,1931,2963,27.5,0.8165730082837035,4.9142560958862305,8.513335227966309,61,130,149
161,1934,3117,205.0,0.892823530849449,11.876457214355469,26.36829948425293,24,56,99
162,1932,2012,84.0,0.760681482007787,9.174250602722168,14.13325023651123,47,78,111
163,1934,2893,233.0,0.9048445895183427,16.201614379882812,38.05500411987305,65,115,137
164,1932,369,163.5,0.7344024062610032,12.319302558898926,18.15093994140625,28,89,151
165,1926,328,34.0,0.0,7.211102485656738,7.211102485656738,46,41,62
166,1926,2861,72.5,0.8461217052971904,8.886052131652832,16.672088623046875,89,120,143
167,1926,357,57.0,0.5713321162858053,8.391093254089355,10.224076271057129,19,18,52
168,1923,1470,10.0,0.8944271837432317,2.683281660079956,6.0,119,142,158
169,1928,2998,1009.5,0.8672086474645859,36.55636978149414,73.41448211669922,108,154,172
170,1930,2978,0.0,0.0,0.0,0.0,70,143,163
171,1919,3054,8.5,0.6223781527105363,3.2474629878997803,4.148963451385498,93,126,142
172,1917,3071,8.0,0.8660254037844387,2.5,5.0,41,76,109
173,1919,2109,47.0,0.0,8.602325439453125,8.602325439453125,15,91,127
174,1917,1459,47.0,0.0,8.602325439453125,8.602325439453125,71,88,115
175,1915,2882,230.0,0.9622733305884567,9.358542442321777,34.39570617675781,0,31,69
176,1927,21,270.0,0.96852510408771,10.039260864257812,40.331939697265625,108,124,137
177,1910,363,34.0,0.0,7.211102485656738,7.211102485656738,22,18,53
178,1910,2666,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,22,29,68
179,1910,1726,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,8,49,111
180,1908,3025,56.5,0.4943031598357858,8.451827049255371,9.72268295288086,21,23,57
181,1904,2955,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,16,63
182,1903,204,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,44,61,94
183,1905,1949,99.5,0.7442099366937014,10.354620933532715,15.502187728881836,9,79,133
184,1899,2970,142.0,0.7675388321251063,11.800450325012207,18.40936851501465,13,53,95
185,1894,394,90.5,0.7357424017895947,9.317086219787598,13.756999969482422,47,53,90
186,1890,3051,10.0,0.8944271837432317,2.683281660079956,6.0,120,131,153
187,1894,3091,140.0,0.7979407543882268,11.253399848937988,18.6705322265625,26,17,43
188,1888,7,63.5,0.8060656915400737,7.707494735717773,13.023242950439453,96,113,126
189,1895,2838,208.0,0.8695765605601631,12.50798225402832,25.33015251159668,121,127,126
190,1886,3010,56.5,0.4943031598357858,8.451827049255371,9.72268295288086,16,11,50
191,1885,64,139.0,0.9505961556441426,8.36950397491455,26.960979461669922,95,108,110
192,1883,3202,34.0,0.0,7.211102485656738,7.211102485656738,106,117,137
193,1883,124,82.0,0.8305830521229126,8.36429214477539,15.019519805908203,87,104,117
194,1883,2649,22.0,0.9534625883866892,3.618136167526245,12.0,76,114,144
195,1879,616,34.0,0.0,7.211102485656738,7.211102485656738,86,104,127
196,1879,5,47.0,0.0,8.602325439453125,8.602325439453125,96,89,116
197,1880,2577,83.0,0.8093252095668395,8.779092788696289,14.946678161621094,30,65,108
198,1878,3193,77.0,0.5157664644933987,10.370360374450684,12.104595184326172,62,100,130
199,1878,2812,93.0,0.5437602658319801,11.135411262512207,13.268437385559082,11,30,67
200,1875,384,58.0,0.4684134501491315,8.882842063903809,10.054043769836426,65,64,80
201,1882,372,188.5,0.8718008241385382,12.473033905029297,25.462419509887695,114,125,157
202,1913,93,542.5,0.9914734978817312,11.649337768554688,89.39814758300781,113,126,134
203,1873,3050,10.0,0.8944271837432317,2.683281660079956,6.0,95,112,139
204,1872,1500,98.5,0.7248933119778226,9.816006660461426,14.249615669250488,22,33,71
205,1869,1750,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,5,34,73
206,1868,494,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,72,103,124
207,1866,3200,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,106,119,135
208,1866,2648,14.0,0.9258201023032829,3.0237157344818115,8.0,100,133,149
209,1874,167,148.5,0.9494399855526868,8.758160591125488,27.896799087524414,112,123,137
210,1863,2968,64.5,0.7691431768477095,8.008193969726562,12.530884742736816,97,132,146
211,1858,2785,81.0,0.6719955019577476,10.05542278289795,13.578221321105957,46,62,104
212,1858,825,117.0,0.5267667613462247,12.635815620422363,14.865492820739746,0,58,112
213,1852,400,34.0,0.0,7.211102485656738,7.211102485656738,40,33,70
214,1853,2647,16.0,0.9354143427225764,3.181980609893799,9.0,112,143,158
215,1850,1103,34.0,0.0,7.211102485656738,7.211102485656738,100,119,140
216,1855,847,147.5,0.6296893910246201,13.240034103393555,17.043296813964844,16,104,151
217,1851,3023,74.5,0.7172110665797008,8.63155460357666,12.386425018310547,63,101,133
218,1849,2886,34.0,0.0,7.211102485656738,7.211102485656738,98,122,140
219,1849,1153,34.0,0.0,7.211102485656738,7.211102485656738,101,123,141
220,1851,243,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,89,108,129
221,1848,871,57.0,0.5713321162858053,8.391093254089355,10.224076271057129,0,71,125
222,1845,2984,70.0,0.8794040977717407,7.2942962646484375,15.32170295715332,63,104,126
223,1845,1233,60.5,0.339686155296878,9.433183670043945,10.029552459716797,71,102,135
224,1851,167,136.0,0.8790490677129122,11.67164421081543,24.482646942138672,106,116,134
225,1873,22,710.5,0.9120903761395283,25.57732582092285,62.3853645324707,127,137,147
226,1841,1602,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,17,52,85
227,1839,466,34.0,0.0,7.211102485656738,7.211102485656738,63,64,102
228,1838,876,51.5,0.5990228402800175,7.933736801147461,9.908105850219727,0,46,109
229,1836,20,34.0,0.0,7.211102485656738,7.211102485656738,119,119,137
230,1841,2967,173.5,0.6305081690576566,14.644328117370605,18.867116928100586,82,129,143
231,1836,306,47.0,0.0,8.602325439453125,8.602325439453125,19,10,43
232,1837,133,100.0,0.7814036029617238,9.465437889099121,15.168339729309082,12,10,46
233,1832,3198,89.0,0.6334032608830034,10.031486511230469,12.963560104370117,113,126,142
234,1832,167,75.5,0.8767803762126551,7.677552223205566,15.965264320373535,99,113,132
235,1840,3041,209.0,0.9705403268283462,8.57790756225586,35.602027893066406,96,110,129
236,1828,829,51.5,0.5990228402800175,7.933736801147461,9.908105850219727,0,66,114
237,1827,342,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,41,44,88
238,1828,19,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,111,128,131
239,1826,1622,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,115,132,151
240,1828,1927,140.0,0.6542186681571096,12.273853302001953,16.22869873046875,7,69,123
241,1826,1063,126.5,0.624401397579662,12.098599433898926,15.48910903930664,0,23,62
242,1825,2881,109.0,0.7520520509383156,10.538522720336914,15.989171981811523,69,111,154
243,1820,3037,18.0,0.9428090443918533,3.3333332538604736,10.0,121,135,154
244,1819,628,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,22,21,41
245,1819,20,56.0,0.7254681232361747,7.558192729949951,10.98166275024414,108,116,133
246,1816,538,65.5,0.5381286788738462,9.238518714904785,10.960882186889648,49,42,77
247,1814,489,93.0,0.48732338529090363,10.994263648986816,12.590462684631348,2,51,101
248,1810,241,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,95,111,123
249,1810,24,89.0,0.9042288930131998,7.682473659515381,17.989713668823242,102,136,142
250,1809,11,36.0,0.7480920902694936,6.711653709411621,10.114082336425781,95,103,116
251,1809,1154,84.5,0.5628155937287314,10.6585111618042,12.894673347473145,15,42,68
252,1807,2171,34.0,0.0,7.211102485656738,7.211102485656738,96,110,129
253,1807,67,76.0,0.763762613353113,9.296056747436523,14.401389122009277,85,99,111
254,1806,3036,10.0,0.8944271837432317,2.683281660079956,6.0,110,135,155
255,1811,2196,133.5,0.8860279455280091,10.398736953735352,22.42886734008789,8,48,83
256,1807,1802,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,41,73,102
257,1807,466,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,93,120,134
258,1805,131,34.0,0.0,7.211102485656738,7.211102485656738,72,98,112
259,1805,124,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,94,99,108
260,1805,842,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,6,105,135
261,1802,482,73.5,0.5096797459429068,9.757819175720215,11.341498374938965,37,75,117
262,1802,240,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,111,117,136
263,1801,294,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,75,93,116
264,1811,168,232.0,0.88475944881602,14.428852081298828,30.96001434326172,119,134,150
265,1799,1663,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,36,101,139
266,1799,595,66.0,0.603138555337779,8.866320610046387,11.115741729736328,26,36,90
267,1799,268,73.0,0.8756799318901579,7.308252811431885,15.134343147277832,100,116,133
268,1798,2328,66.5,0.5936370624935173,9.254842758178711,11.50051498413086,67,101,125
269,1798,346,44.0,0.4999999214107285,7.4833149909973145,8.640987396240234,28,92,122
270,1799,1985,107.0,0.6149693860905096,11.191964149475098,14.193076133728027,45,103,145
271,1795,2802,34.0,0.0,7.211102485656738,7.211102485656738,77,101,123
272,1795,2410,34.0,0.0,7.211102485656738,7.211102485656738,44,103,129
273,1795,366,34.0,0.0,7.211102485656738,7.211102485656738,52,87,113
274,1795,360,34.0,0.0,7.211102485656738,7.211102485656738,35,79,108
275,1795,1554,47.0,0.0,8.602325439453125,8.602325439453125,12,43,82
276,1794,391,34.0,0.0,7.211102485656738,7.211102485656738,50,95,108
277,1795,3035,16.0,0.9354143427225764,3.181980609893799,9.0,112,136,154
278,1793,995,34.0,0.0,7.211102485656738,7.211102485656738,69,118,128
279,1794,241,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,114,124,141
280,1795,455,106.5,0.7944789746472114,9.42831802368164,15.525189399719238,33,87,118
281,1793,467,92.0,0.7459653515043688,9.58007526397705,14.38482666015625,62,104,123
282,1790,539,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,100,120,138
283,1789,510,58.0,0.46031522312798534,8.955709457397461,10.088035583496094,79,111,140
284,1789,838,80.5,0.6642143407629946,9.676278114318848,12.944123268127441,4,33,70
285,1788,599,84.0,0.8235761913562099,8.535937309265137,15.049104690551758,41,67,107
286,1827,90,767.0,0.9791247780298346,17.683698654174805,87.0003433227539,115,143,154
287,1787,1310,62.0,0.0,10.0,10.0,44,99,138
288,1786,3125,61.0,0.6417453165154887,8.247589111328125,10.754201889038086,26,35,72
289,1781,3034,2.0,0.0,0.0,0.0,115,133,156
290,1906,1859,2137.0,0.9287251693166033,80.51567840576172,217.15867614746094,148,173,189
291,1782,1026,133.0,0.756216738564139,11.216014862060547,17.141450881958008,11,20,54
292,1780,583,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,83,98,130
293,1778,2724,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,94,118,136
294,1780,1389,123.0,0.8086616585225043,10.613138198852539,18.041147232055664,61,111,133
295,1776,3160,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,37,33,69
296,1775,958,34.0,0.0,7.211102485656738,7.211102485656738,50,96,120
297,1774,2799,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,62,88,104
298,1774,1462,10.0,0.8944271837432317,2.683281660079956,6.0,80,124,147
299,1774,1522,76.5,0.5344296755421359,9.536967277526855,11.28350830078125,0,22,51
300,1773,1486,67.5,0.5868119895824162,9.232284545898438,11.401778221130371,19,44,86
301,1771,1568,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,27,82,119
302,1773,2878,136.5,0.7276341600616284,11.861674308776855,17.291942596435547,99,135,151
303,1767,22,2.0,0.0,0.0,0.0,119,151,162
304,1770,7,38.5,0.46350902302317487,7.190900802612305,8.115296363830566,80,91,123
305,1769,1771,106.0,0.522232899665114,12.398680686950684,14.538741111755371,27,94,133
306,1776,193,294.5,0.8613839765158543,14.328298568725586,28.20784568786621,6,42,88
307,1764,2189,34.0,0.0,7.211102485656738,7.211102485656738,42,60,83
308,1763,1308,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,29,60,93
309,1762,3029,22.0,0.6324555729347874,5.0596442222595215,6.531972885131836,61,97,127
310,1762,240,34.0,0.0,7.211102485656738,7.211102485656738,94,114,131
311,1771,92,148.0,0.9784212006197741,7.003137111663818,33.89374923706055,106,116,134
312,1764,449,109.0,0.7974035585273339,9.975767135620117,16.531322479248047,57,121,151
313,1761,1720,67.0,0.4901607308311133,9.428292274475098,10.816825866699219,0,34,70
314,1762,1483,91.5,0.5144776698184279,10.829005241394043,12.628521919250488,27,69,114
315,1761,598,57.5,0.7330951718676464,7.793810844421387,11.459362030029297,28,42,84
316,1761,464,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,57,73,120
317,1760,2443,71.5,0.6237207630083039,9.017333984375,11.536321640014648,0,2,50
318,1758,3113,34.0,0.0,7.211102485656738,7.211102485656738,105,122,141
319,1759,1387,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,59,92,111
320,1761,1249,93.5,0.6583791123647997,10.205948829650879,13.559362411499023,3,26,72
321,1759,1129,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,38,82,113
322,1757,1273,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,12,69,100
323,1758,1196,64.5,0.5632858278037652,8.939111709594727,10.81873607635498,3,58,115
324,1758,539,60.5,0.339686155296878,9.433183670043945,10.029552459716797,35,61,101
325,1761,165,76.0,0.763762613353113,9.296056747436523,14.401389122009277,95,119,137
326,1759,836,156.5,0.6977896541047548,13.06975269317627,18.246129989624023,0,53,119
327,1755,477,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,29,36,75
328,1756,3193,64.5,0.7691429063145072,8.008196830749512,12.530882835388184,95,122,148
329,1754,992,54.0,0.37796459628618395,8.93628215789795,9.652288436889648,83,119,149
330,1754,422,51.5,0.5990227759485796,7.933737277984619,9.908105850219727,53,83,130
331,1752,2167,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,58,88,115
332,1751,980,66.5,0.5936370624935173,9.254842758178711,11.50051498413086,14,41,68
333,1752,242,74.0,0.6023137245434894,9.659168243408203,12.100286483764648,46,65,103
334,1749,2721,34.0,0.0,7.211102485656738,7.211102485656738,72,102,127
335,1750,1504,77.5,0.4499439485749008,10.436121940612793,11.685843467712402,42,99,120
336,1749,1444,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,19,61,103
337,1747,1574,64.0,0.707106816115585,8.746427536010742,12.369317054748535,44,90,107
338,1747,452,34.0,0.0,7.211102485656738,7.211102485656738,37,56,99
339,1746,2410,52.0,0.6123725092032348,8.162413597106934,10.324728012084961,0,105,146
340,1747,729,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,5,11,48
341,1746,3158,69.5,0.7380890769823354,8.335700035095215,12.354616165161133,64,84,119
